M,Z
1499.919,-10.303
1500.919,-10.308
1501.919,-10.312
1502.919,-10.317
1503.919,-10.322
1504.919,-10.326
1505.919,-10.329
1506.919,-10.331
1507.919,-10.334
1508.919,-10.336
1509.919,-10.338
1510.919,-10.341
1511.919,-10.343
1512.919,-10.345
1513.919,-10.347
1514.919,-10.349
1515.919,-10.351
1516.919,-10.354
1517.919,-10.356
1518.918,-10.357
1519.918,-10.359
1520.918,-10.361
1521.918,-10.363
1522.918,-10.365
1523.918,-10.367
1524.918,-10.368
1525.918,-10.37
1526.918,-10.372
1527.918,-10.373
1528.918,-10.375
1529.918,-10.376
1530.918,-10.378
1531.918,-10.379
1532.918,-10.381
1533.918,-10.382
1534.918,-10.383
1535.918,-10.385
1536.917,-10.386
1537.917,-10.387
1538.917,-10.388
1539.917,-10.389
1540.917,-10.391
1541.917,-10.392
1542.917,-10.393
1543.917,-10.394
1544.917,-10.395
1545.917,-10.395
1546.917,-10.396
1547.917,-10.397
1548.917,-10.398
1549.917,-10.399
1550.917,-10.399
1551.917,-10.4
1552.917,-10.401
1553.917,-10.401
1554.917,-10.402
1555.916,-10.402
1556.916,-10.403
1557.916,-10.403
1558.916,-10.404
1559.916,-10.404
1560.916,-10.404
1561.916,-10.404
1562.916,-10.405
1563.916,-10.405
1564.916,-10.405
1565.916,-10.405
1566.916,-10.405
1567.916,-10.405
1568.916,-10.405
1569.916,-10.405
1570.916,-10.405
1571.916,-10.405
1572.916,-10.405
1573.916,-10.405
1574.915,-10.404
1575.915,-10.404
1576.915,-10.404
1577.915,-10.403
1578.915,-10.403
1579.915,-10.403
1580.915,-10.402
1581.915,-10.402
1582.915,-10.401
1583.915,-10.4
1584.915,-10.4
1585.915,-10.399
1586.915,-10.398
1587.915,-10.398
1588.915,-10.397
1589.915,-10.396
1590.915,-10.395
1591.915,-10.394
1592.914,-10.393
1593.914,-10.392
1594.914,-10.391
1595.914,-10.39
1596.914,-10.389
1597.914,-10.388
1598.914,-10.387
1599.914,-10.386
1600.914,-10.384
1601.914,-10.383
1602.914,-10.382
1603.914,-10.38
1604.914,-10.379
1605.914,-10.377
1606.914,-10.376
1607.914,-10.374
1608.914,-10.373
1609.914,-10.371
1610.914,-10.37
1611.913,-10.368
1612.913,-10.366
1613.913,-10.364
1614.913,-10.363
1615.913,-10.361
1616.913,-10.359
1617.913,-10.363
1618.913,-10.367
1619.913,-10.372
1620.913,-10.377
1621.913,-10.382
1622.913,-10.387
1623.913,-10.392
1624.913,-10.397
1625.913,-10.402
1626.913,-10.407
1627.913,-10.412
1628.913,-10.417
1629.912,-10.422
1630.912,-10.427
1631.912,-10.433
1632.912,-10.438
1633.912,-10.443
1634.912,-10.449
1635.912,-10.454
1636.912,-10.46
1637.912,-10.465
1638.912,-10.471
1639.912,-10.477
1640.912,-10.482
1641.912,-10.49
1642.912,-10.5
1643.912,-10.509
1644.912,-10.519
1645.912,-10.529
1646.912,-10.538
1647.912,-10.548
1648.911,-10.557
1649.911,-10.567
1650.911,-10.577
1651.911,-10.586
1652.911,-10.595
1653.911,-10.605
1654.911,-10.614
1655.911,-10.624
1656.911,-10.633
1657.911,-10.642
1658.911,-10.651
1659.911,-10.661
1660.911,-10.67
1661.911,-10.679
1662.911,-10.688
1663.911,-10.697
1664.911,-10.706
1665.911,-10.715
1666.911,-10.724
1667.91,-10.733
1668.91,-10.742
1669.91,-10.751
1670.91,-10.76
1671.91,-10.768
1672.91,-10.777
1673.91,-10.786
1674.91,-10.795
1675.91,-10.803
1676.91,-10.812
1677.91,-10.82
1678.91,-10.829
1679.91,-10.838
1680.91,-10.846
1681.91,-10.855
1682.91,-10.863
1683.91,-10.871
1684.91,-10.88
1685.909,-10.888
1686.909,-10.896
1687.909,-10.905
1688.909,-10.913
1689.909,-10.921
1690.909,-10.929
1691.909,-10.937
1692.909,-10.945
1693.909,-10.953
1694.909,-10.961
1695.909,-10.969
1696.909,-10.977
1697.909,-10.985
1698.909,-10.993
1699.909,-11.001
1700.909,-11.009
1701.909,-11.017
1702.909,-11.024
1703.909,-11.032
1704.908,-11.04
1705.908,-11.048
1706.908,-11.055
1707.908,-11.063
1708.908,-11.07
1709.908,-11.078
1710.908,-11.085
1711.908,-11.093
1712.908,-11.1
1713.908,-11.108
1714.908,-11.115
1715.908,-11.122
1716.908,-11.13
1717.908,-11.137
1718.908,-11.144
1719.908,-11.151
1720.908,-11.158
1721.908,-11.165
1722.908,-11.173
1723.907,-11.18
1724.907,-11.187
1725.907,-11.194
1726.907,-11.201
1727.907,-11.207
1728.907,-11.214
1729.907,-11.222
1730.907,-11.229
1731.907,-11.236
1732.907,-11.243
1733.907,-11.251
1734.907,-11.258
1735.907,-11.265
1736.907,-11.272
1737.907,-11.279
1738.907,-11.287
1739.907,-11.294
1740.907,-11.301
1741.906,-11.308
1742.906,-11.315
1743.906,-11.322
1744.906,-11.329
1745.906,-11.336
1746.906,-11.343
1747.906,-11.35
1748.906,-11.357
1749.906,-11.364
1750.906,-11.371
1751.906,-11.377
1752.906,-11.384
1753.906,-11.391
1754.906,-11.398
1755.906,-11.405
1756.906,-11.411
1757.906,-11.418
1758.906,-11.425
1759.906,-11.431
1760.905,-11.438
1761.905,-11.445
1762.905,-11.451
1763.905,-11.458
1764.905,-11.464
1765.905,-11.471
1766.905,-11.477
1767.905,-11.484
1768.905,-11.49
1769.905,-11.497
1770.905,-11.503
1771.905,-11.51
1772.905,-11.516
1773.905,-11.522
1774.905,-11.529
1775.905,-11.535
1776.905,-11.541
1777.905,-11.548
1778.904,-11.554
1779.904,-11.56
1780.904,-11.566
1781.904,-11.572
1782.904,-11.579
1783.904,-11.585
1784.904,-11.591
1785.904,-11.597
1786.904,-11.603
1787.904,-11.609
1788.904,-11.615
1789.904,-11.621
1790.904,-11.627
1791.904,-11.633
1792.904,-11.639
1793.904,-11.645
1794.904,-11.651
1795.904,-11.657
1796.904,-11.662
1797.903,-11.668
1798.903,-11.674
1799.903,-11.68
1800.903,-11.685
1801.903,-11.688
1802.903,-11.692
1803.903,-11.695
1804.903,-11.699
1805.903,-11.702
1806.903,-11.706
1807.903,-11.709
1808.903,-11.712
1809.903,-11.715
1810.903,-11.719
1811.903,-11.722
1812.903,-11.725
1813.903,-11.728
1814.903,-11.731
1815.903,-11.734
1816.902,-11.737
1817.902,-11.74
1818.902,-11.743
1819.902,-11.745
1820.902,-11.748
1821.902,-11.751
1822.902,-11.754
1823.902,-11.756
1824.902,-11.759
1825.902,-11.762
1826.902,-11.764
1827.902,-11.767
1828.902,-11.769
1829.902,-11.772
1830.902,-11.774
1831.902,-11.776
1832.902,-11.779
1833.902,-11.781
1834.901,-11.783
1835.901,-11.786
1836.901,-11.788
1837.901,-11.79
1838.901,-11.792
1839.901,-11.794
1840.901,-11.796
1841.901,-11.8
1842.901,-11.804
1843.901,-11.809
1844.901,-11.813
1845.901,-11.818
1846.901,-11.822
1847.901,-11.826
1848.901,-11.831
1849.901,-11.835
1850.901,-11.84
1851.901,-11.844
1852.901,-11.848
1853.9,-11.853
1854.9,-11.857
1855.9,-11.861
1856.9,-11.866
1857.9,-11.87
1858.9,-11.875
1859.9,-11.879
1860.9,-11.883
1861.9,-11.888
1862.9,-11.892
1863.9,-11.896
1864.9,-11.901
1865.9,-11.905
1866.9,-11.909
1867.9,-11.913
1868.9,-11.918
1869.9,-11.922
1870.9,-11.926
1871.9,-11.931
1872.899,-11.935
1873.899,-11.939
1874.899,-11.943
1875.899,-11.948
1876.899,-11.952
1877.899,-11.956
1878.899,-11.96
1879.899,-11.965
1880.899,-11.969
1881.899,-11.973
1882.899,-11.977
1883.899,-11.981
1884.899,-11.986
1885.899,-11.99
1886.899,-11.994
1887.899,-11.998
1888.899,-12.002
1889.899,-12.007
1890.898,-12.011
1891.898,-12.015
1892.898,-12.019
1893.898,-12.023
1894.898,-12.027
1895.898,-12.032
1896.898,-12.036
1897.898,-12.04
1898.898,-12.044
1899.898,-12.048
1900.898,-12.052
1901.898,-12.056
1902.898,-12.06
1903.898,-12.065
1904.898,-12.069
1905.898,-12.073
1906.898,-12.077
1907.898,-12.081
1908.898,-12.085
1909.897,-12.089
1910.897,-12.093
1911.897,-12.097
1912.897,-12.101
1913.897,-12.105
1914.897,-12.109
1915.897,-12.113
1916.897,-12.117
1917.897,-12.121
1918.897,-12.125
1919.897,-12.129
1920.897,-12.133
1921.897,-12.137
1922.897,-12.141
1923.897,-12.145
1924.897,-12.149
1925.897,-12.153
1926.897,-12.157
1927.896,-12.161
1928.896,-12.165
1929.896,-12.169
1930.896,-12.173
1931.896,-12.177
1932.896,-12.181
1933.896,-12.185
1934.896,-12.189
1935.896,-12.193
1936.896,-12.197
1937.896,-12.201
1938.896,-12.204
1939.896,-12.208
1940.896,-12.212
1941.896,-12.216
1942.896,-12.22
1943.896,-12.224
1944.896,-12.228
1945.896,-12.232
1946.895,-12.235
1947.895,-12.239
1948.895,-12.243
1949.895,-12.247
1950.895,-12.251
1951.895,-12.255
1952.895,-12.259
1953.895,-12.261
1954.895,-12.263
1955.895,-12.265
1956.895,-12.266
1957.895,-12.268
1958.895,-12.269
1959.895,-12.27
1960.895,-12.273
1961.895,-12.275
1962.895,-12.277
1963.895,-12.279
1964.895,-12.281
1965.894,-12.284
1966.894,-12.286
1967.894,-12.288
1968.894,-12.29
1969.894,-12.292
1970.894,-12.295
1971.894,-12.297
1972.894,-12.299
1973.894,-12.301
1974.894,-12.303
1975.894,-12.306
1976.894,-12.308
1977.894,-12.31
1978.894,-12.312
1979.894,-12.314
1980.894,-12.317
1981.894,-12.319
1982.894,-12.321
1983.893,-12.323
1984.893,-12.325
1985.893,-12.328
1986.893,-12.33
1987.893,-12.332
1988.893,-12.334
1989.893,-12.336
1990.893,-12.339
1991.893,-12.341
1992.893,-12.343
1993.893,-12.345
1994.893,-12.347
1995.893,-12.35
1996.893,-12.352
1997.893,-12.354
1998.893,-12.356
1999.893,-12.358
2000.893,-12.36
2001.893,-12.363
2002.892,-12.365
2003.892,-12.367
2004.892,-12.369
2005.892,-12.372
2006.892,-12.374
2007.892,-12.376
2008.892,-12.378
2009.892,-12.38
2010.892,-12.383
2011.892,-12.385
2012.892,-12.387
2013.892,-12.389
2014.892,-12.391
2015.892,-12.394
2016.892,-12.396
2017.892,-12.398
2018.892,-12.4
2019.892,-12.402
2020.892,-12.405
2021.891,-12.407
2022.891,-12.409
2023.891,-12.411
2024.891,-12.413
2025.891,-12.416
2026.891,-12.418
2027.891,-12.42
2028.891,-12.422
2029.891,-12.424
2030.891,-12.427
2031.891,-12.429
2032.891,-12.431
2033.891,-12.433
2034.891,-12.435
2035.891,-12.438
2036.891,-12.44
2037.891,-12.442
2038.891,-12.444
2039.89,-12.446
2040.89,-12.449
2041.89,-12.451
2042.89,-12.453
2043.89,-12.455
2044.89,-12.457
2045.89,-12.46
2046.89,-12.462
2047.89,-12.464
2048.89,-12.466
2049.89,-12.468
2050.89,-12.471
2051.89,-12.473
2052.89,-12.475
2053.89,-12.477
2054.89,-12.479
2055.89,-12.482
2056.89,-12.484
2057.89,-12.486
2058.889,-12.488
2059.889,-12.49
2060.889,-12.493
2061.889,-12.495
2062.889,-12.497
2063.889,-12.499
2064.889,-12.501
2065.889,-12.506
2066.889,-12.512
2067.889,-12.517
2068.889,-12.523
2069.889,-12.529
2070.889,-12.535
2071.889,-12.54
2072.889,-12.546
2073.889,-12.552
2074.889,-12.557
2075.889,-12.563
2076.888,-12.568
2077.888,-12.574
2078.888,-12.579
2079.888,-12.584
2080.888,-12.59
2081.888,-12.595
2082.888,-12.6
2083.888,-12.606
2084.888,-12.611
2085.888,-12.616
2086.888,-12.621
2087.888,-12.626
2088.888,-12.631
2089.888,-12.636
2090.888,-12.641
2091.888,-12.646
2092.888,-12.651
2093.888,-12.656
2094.888,-12.66
2095.887,-12.665
2096.887,-12.67
2097.887,-12.674
2098.887,-12.679
2099.887,-12.684
2100.887,-12.688
2101.887,-12.693
2102.887,-12.697
2103.887,-12.702
2104.887,-12.706
2105.887,-12.71
2106.887,-12.715
2107.887,-12.719
2108.887,-12.723
2109.887,-12.727
2110.887,-12.732
2111.887,-12.736
2112.887,-12.74
2113.887,-12.744
2114.886,-12.748
2115.886,-12.752
2116.886,-12.756
2117.886,-12.76
2118.886,-12.764
2119.886,-12.77
2120.886,-12.776
2121.886,-12.783
2122.886,-12.789
2123.886,-12.795
2124.886,-12.801
2125.886,-12.807
2126.886,-12.814
2127.886,-12.82
2128.886,-12.826
2129.886,-12.832
2130.886,-12.838
2131.886,-12.843
2132.885,-12.849
2133.885,-12.855
2134.885,-12.861
2135.885,-12.866
2136.885,-12.872
2137.885,-12.878
2138.885,-12.883
2139.885,-12.889
2140.885,-12.894
2141.885,-12.9
2142.885,-12.905
2143.885,-12.91
2144.885,-12.916
2145.885,-12.921
2146.885,-12.926
2147.885,-12.931
2148.885,-12.936
2149.885,-12.942
2150.885,-12.947
2151.884,-12.952
2152.884,-12.956
2153.884,-12.961
2154.884,-12.966
2155.884,-12.971
2156.884,-12.976
2157.884,-12.981
2158.884,-12.985
2159.884,-12.99
2160.884,-12.994
2161.884,-12.999
2162.884,-13.003
2163.884,-13.008
2164.884,-13.012
2165.884,-13.017
2166.884,-13.021
2167.884,-13.025
2168.884,-13.029
2169.884,-13.034
2170.883,-13.038
2171.883,-13.042
2172.883,-13.046
2173.883,-13.05
2174.883,-13.054
2175.883,-13.058
2176.883,-13.062
2177.883,-13.069
2178.883,-13.079
2179.883,-13.09
2180.883,-13.1
2181.883,-13.111
2182.883,-13.121
2183.883,-13.132
2184.883,-13.142
2185.883,-13.153
2186.883,-13.163
2187.883,-13.174
2188.882,-13.184
2189.882,-13.194
2190.882,-13.205
2191.882,-13.215
2192.882,-13.226
2193.882,-13.236
2194.882,-13.247
2195.882,-13.257
2196.882,-13.268
2197.882,-13.278
2198.882,-13.289
2199.882,-13.299
2200.882,-13.31
2201.882,-13.32
2202.882,-13.331
2203.882,-13.341
2204.882,-13.352
2205.882,-13.362
2206.882,-13.373
2207.881,-13.383
2208.881,-13.394
2209.881,-13.404
2210.881,-13.415
2211.881,-13.425
2212.881,-13.436
2213.881,-13.446
2214.881,-13.456
2215.881,-13.467
2216.881,-13.477
2217.881,-13.488
2218.881,-13.498
2219.881,-13.509
2220.881,-13.519
2221.881,-13.53
2222.881,-13.54
2223.881,-13.551
2224.881,-13.561
2225.88,-13.572
2226.88,-13.582
2227.88,-13.593
2228.88,-13.603
2229.88,-13.614
2230.88,-13.624
2231.88,-13.635
2232.88,-13.645
2233.88,-13.656
2234.88,-13.666
2235.88,-13.677
2236.88,-13.687
2237.88,-13.698
2238.88,-13.708
2239.88,-13.719
2240.88,-13.729
2241.88,-13.74
2242.88,-13.75
2243.88,-13.76
2244.879,-13.771
2245.879,-13.781
2246.879,-13.792
2247.879,-13.802
2248.879,-13.813
2249.879,-13.823
2250.879,-13.834
2251.879,-13.844
2252.879,-13.855
2253.879,-13.865
2254.879,-13.876
2255.879,-13.886
2256.879,-13.897
2257.879,-13.907
2258.879,-13.918
2259.879,-13.928
2260.879,-13.939
2261.879,-13.949
2262.879,-13.96
2263.878,-13.97
2264.878,-13.981
2265.878,-13.991
2266.878,-14.002
2267.878,-14.012
2268.878,-14.022
2269.878,-14.033
2270.878,-14.043
2271.878,-14.054
2272.878,-14.064
2273.878,-14.075
2274.878,-14.085
2275.878,-14.096
2276.878,-14.106
2277.878,-14.117
2278.878,-14.121
2279.878,-14.123
2280.878,-14.126
2281.877,-14.129
2282.877,-14.132
2283.877,-14.135
2284.877,-14.138
2285.877,-14.141
2286.877,-14.144
2287.877,-14.147
2288.877,-14.151
2289.877,-14.152
2290.877,-14.15
2291.877,-14.149
2292.877,-14.148
2293.877,-14.147
2294.877,-14.146
2295.877,-14.145
2296.877,-14.145
2297.877,-14.144
2298.877,-14.144
2299.877,-14.144
2300.876,-14.144
2301.876,-14.144
2302.876,-14.144
2303.876,-14.145
2304.876,-14.145
2305.876,-14.146
2306.876,-14.147
2307.876,-14.148
2308.876,-14.149
2309.876,-14.15
2310.876,-14.152
2311.876,-14.153
2312.876,-14.155
2313.876,-14.157
2314.876,-14.158
2315.876,-14.161
2316.876,-14.163
2317.876,-14.165
2318.876,-14.168
2319.875,-14.17
2320.875,-14.173
2321.875,-14.176
2322.875,-14.179
2323.875,-14.182
2324.875,-14.186
2325.875,-14.189
2326.875,-14.193
2327.875,-14.197
2328.875,-14.2
2329.875,-14.204
2330.875,-14.209
2331.875,-14.213
2332.875,-14.217
2333.875,-14.222
2334.875,-14.227
2335.875,-14.232
2336.875,-14.237
2337.874,-14.242
2338.874,-14.247
2339.874,-14.253
2340.874,-14.258
2341.874,-14.264
2342.874,-14.27
2343.874,-14.276
2344.874,-14.282
2345.874,-14.288
2346.874,-14.295
2347.874,-14.301
2348.874,-14.308
2349.874,-14.315
2350.874,-14.322
2351.874,-14.329
2352.874,-14.336
2353.874,-14.344
2354.874,-14.351
2355.874,-14.359
2356.873,-14.367
2357.873,-14.375
2358.873,-14.383
2359.873,-14.391
2360.873,-14.4
2361.873,-14.408
2362.873,-14.417
2363.873,-14.426
2364.873,-14.434
2365.873,-14.444
2366.873,-14.453
2367.873,-14.462
2368.873,-14.472
2369.873,-14.481
2370.873,-14.491
2371.873,-14.501
2372.873,-14.511
2373.873,-14.521
2374.872,-14.532
2375.872,-14.542
2376.872,-14.553
2377.872,-14.564
2378.872,-14.575
2379.872,-14.586
2380.872,-14.597
2381.872,-14.608
2382.872,-14.62
2383.872,-14.631
2384.872,-14.643
2385.872,-14.655
2386.872,-14.667
2387.872,-14.679
2388.872,-14.691
2389.872,-14.704
2390.872,-14.716
2391.872,-14.729
2392.872,-14.742
2393.871,-14.755
2394.871,-14.768
2395.871,-14.782
2396.871,-14.795
2397.871,-14.809
2398.871,-14.822
2399.871,-14.836
2400.871,-14.85
2401.871,-14.86
2402.871,-14.862
2403.871,-14.863
2404.871,-14.865
2405.871,-14.866
2406.871,-14.868
2407.871,-14.869
2408.871,-14.871
2409.871,-14.872
2410.871,-14.873
2411.871,-14.874
2412.87,-14.875
2413.87,-14.876
2414.87,-14.877
2415.87,-14.878
2416.87,-14.879
2417.87,-14.88
2418.87,-14.881
2419.87,-14.881
2420.87,-14.882
2421.87,-14.883
2422.87,-14.883
2423.87,-14.884
2424.87,-14.884
2425.87,-14.884
2426.87,-14.885
2427.87,-14.885
2428.87,-14.885
2429.87,-14.885
2430.869,-14.885
2431.869,-14.885
2432.869,-14.885
2433.869,-14.885
2434.869,-14.884
2435.869,-14.884
2436.869,-14.884
2437.869,-14.876
2438.869,-14.866
2439.869,-14.856
2440.869,-14.846
2441.869,-14.837
2442.869,-14.827
2443.869,-14.817
2444.869,-14.808
2445.869,-14.799
2446.869,-14.789
2447.869,-14.78
2448.869,-14.771
2449.868,-14.762
2450.868,-14.753
2451.868,-14.744
2452.868,-14.735
2453.868,-14.727
2454.868,-14.718
2455.868,-14.71
2456.868,-14.701
2457.868,-14.693
2458.868,-14.685
2459.868,-14.677
2460.868,-14.669
2461.868,-14.661
2462.868,-14.653
2463.868,-14.646
2464.868,-14.638
2465.868,-14.631
2466.868,-14.623
2467.868,-14.616
2468.867,-14.609
2469.867,-14.602
2470.867,-14.595
2471.867,-14.588
2472.867,-14.581
2473.867,-14.574
2474.867,-14.567
2475.867,-14.561
2476.867,-14.554
2477.867,-14.548
2478.867,-14.542
2479.867,-14.536
2480.867,-14.53
2481.867,-14.524
2482.867,-14.518
2483.867,-14.512
2484.867,-14.506
2485.867,-14.501
2486.866,-14.495
2487.866,-14.49
2488.866,-14.485
2489.866,-14.479
2490.866,-14.474
2491.866,-14.469
2492.866,-14.464
2493.866,-14.459
2494.866,-14.455
2495.866,-14.45
2496.866,-14.446
2497.866,-14.441
2498.866,-14.437
2499.866,-14.433
2500.866,-14.428
2501.866,-14.424
2502.866,-14.42
2503.866,-14.416
2504.866,-14.413
2505.865,-14.409
2506.865,-14.405
2507.865,-14.402
2508.865,-14.399
2509.865,-14.395
2510.865,-14.392
2511.865,-14.389
2512.865,-14.386
2513.865,-14.383
2514.865,-14.38
2515.865,-14.377
2516.865,-14.374
2517.865,-14.371
2518.865,-14.367
2519.865,-14.364
2520.865,-14.361
2521.865,-14.358
2522.865,-14.354
2523.864,-14.351
2524.864,-14.348
2525.864,-14.344
2526.864,-14.341
2527.864,-14.337
2528.864,-14.334
2529.864,-14.33
2530.864,-14.327
2531.864,-14.323
2532.864,-14.32
2533.864,-14.316
2534.864,-14.312
2535.864,-14.308
2536.864,-14.305
2537.864,-14.301
2538.864,-14.297
2539.864,-14.293
2540.864,-14.289
2541.864,-14.285
2542.863,-14.281
2543.863,-14.277
2544.863,-14.273
2545.863,-14.269
2546.863,-14.265
2547.863,-14.261
2548.863,-14.257
2549.863,-14.253
2550.863,-14.248
2551.863,-14.244
2552.863,-14.24
2553.863,-14.235
2554.863,-14.231
2555.863,-14.227
2556.863,-14.222
2557.863,-14.218
2558.863,-14.213
2559.863,-14.209
2560.863,-14.204
2561.862,-14.199
2562.862,-14.195
2563.862,-14.19
2564.862,-14.185
2565.862,-14.181
2566.862,-14.176
2567.862,-14.171
2568.862,-14.166
2569.862,-14.161
2570.862,-14.156
2571.862,-14.151
2572.862,-14.146
2573.862,-14.141
2574.862,-14.136
2575.862,-14.131
2576.862,-14.126
2577.862,-14.121
2578.862,-14.116
2579.861,-14.11
2580.861,-14.105
2581.861,-14.1
2582.861,-14.095
2583.861,-14.089
2584.861,-14.084
2585.861,-14.078
2586.861,-14.073
2587.861,-14.068
2588.861,-14.062
2589.861,-14.057
2590.861,-14.051
2591.861,-14.045
2592.861,-14.04
2593.861,-14.034
2594.861,-14.028
2595.861,-14.022
2596.861,-14.021
2597.861,-14.023
2598.86,-14.025
2599.86,-14.027
2600.86,-14.029
2601.86,-14.031
2602.86,-14.032
2603.86,-14.034
2604.86,-14.036
2605.86,-14.038
2606.86,-14.04
2607.86,-14.042
2608.86,-14.044
2609.86,-14.046
2610.86,-14.048
2611.86,-14.049
2612.86,-14.051
2613.86,-14.053
2614.86,-14.055
2615.86,-14.057
2616.86,-14.059
2617.859,-14.061
2618.859,-14.063
2619.859,-14.065
2620.859,-14.066
2621.859,-14.068
2622.859,-14.07
2623.859,-14.072
2624.859,-14.074
2625.859,-14.076
2626.859,-14.078
2627.859,-14.08
2628.859,-14.081
2629.859,-14.083
2630.859,-14.085
2631.859,-14.087
2632.859,-14.089
2633.859,-14.091
2634.859,-14.093
2635.858,-14.095
2636.858,-14.097
2637.858,-14.098
2638.858,-14.1
2639.858,-14.102
2640.858,-14.104
2641.858,-14.106
2642.858,-14.108
2643.858,-14.11
2644.858,-14.112
2645.858,-14.113
2646.858,-14.115
2647.858,-14.117
2648.858,-14.119
2649.858,-14.121
2650.858,-14.123
2651.858,-14.125
2652.858,-14.127
2653.858,-14.129
2654.857,-14.13
2655.857,-14.132
2656.857,-14.134
2657.857,-14.136
2658.857,-14.138
2659.857,-14.14
2660.857,-14.142
2661.857,-14.144
2662.857,-14.146
2663.857,-14.147
2664.857,-14.149
2665.857,-14.151
2666.857,-14.153
2667.857,-14.155
2668.857,-14.157
2669.857,-14.159
2670.857,-14.161
2671.857,-14.163
2672.857,-14.164
2673.856,-14.166
2674.856,-14.168
2675.856,-14.17
2676.856,-14.172
2677.856,-14.174
2678.856,-14.176
2679.856,-14.178
2680.856,-14.179
2681.856,-14.181
2682.856,-14.183
2683.856,-14.185
2684.856,-14.187
2685.856,-14.189
2686.856,-14.191
2687.856,-14.193
2688.856,-14.195
2689.856,-14.196
2690.856,-14.198
2691.855,-14.2
2692.855,-14.202
2693.855,-14.204
2694.855,-14.206
2695.855,-14.208
2696.855,-14.21
2697.855,-14.212
2698.855,-14.213
2699.855,-14.215
2700.855,-14.217
2701.855,-14.219
2702.855,-14.221
2703.855,-14.223
2704.855,-14.225
2705.855,-14.227
2706.855,-14.229
2707.855,-14.23
2708.855,-14.232
2709.855,-14.234
2710.854,-14.236
2711.854,-14.238
2712.854,-14.24
2713.854,-14.242
2714.854,-14.244
2715.854,-14.245
2716.854,-14.247
2717.854,-14.249
2718.854,-14.251
2719.854,-14.253
2720.854,-14.255
2721.854,-14.257
2722.854,-14.259
2723.854,-14.261
2724.854,-14.262
2725.854,-14.264
2726.854,-14.266
2727.854,-14.268
2728.853,-14.27
2729.853,-14.272
2730.853,-14.274
2731.853,-14.276
2732.853,-14.278
2733.853,-14.279
2734.853,-14.281
2735.853,-14.283
2736.853,-14.285
2737.853,-14.287
2738.853,-14.286
2739.853,-14.285
2740.853,-14.284
2741.853,-14.283
2742.853,-14.282
2743.853,-14.281
2744.853,-14.28
2745.853,-14.278
2746.853,-14.276
2747.852,-14.275
2748.852,-14.273
2749.852,-14.271
2750.852,-14.268
2751.852,-14.266
2752.852,-14.264
2753.852,-14.261
2754.852,-14.258
2755.852,-14.255
2756.852,-14.25
2757.852,-14.246
2758.852,-14.241
2759.852,-14.237
2760.852,-14.233
2761.852,-14.229
2762.852,-14.225
2763.852,-14.222
2764.852,-14.218
2765.852,-14.215
2766.851,-14.212
2767.851,-14.209
2768.851,-14.206
2769.851,-14.203
2770.851,-14.2
2771.851,-14.198
2772.851,-14.196
2773.851,-14.193
2774.851,-14.191
2775.851,-14.189
2776.851,-14.188
2777.851,-14.186
2778.851,-14.185
2779.851,-14.183
2780.851,-14.182
2781.851,-14.181
2782.851,-14.18
2783.851,-14.18
2784.85,-14.179
2785.85,-14.179
2786.85,-14.178
2787.85,-14.178
2788.85,-14.178
2789.85,-14.178
2790.85,-14.179
2791.85,-14.179
2792.85,-14.18
2793.85,-14.18
2794.85,-14.181
2795.85,-14.182
2796.85,-14.183
2797.85,-14.185
2798.85,-14.186
2799.85,-14.188
2800.85,-14.19
2801.85,-14.192
2802.85,-14.194
2803.849,-14.196
2804.849,-14.198
2805.849,-14.201
2806.849,-14.203
2807.849,-14.206
2808.849,-14.209
2809.849,-14.212
2810.849,-14.215
2811.849,-14.219
2812.849,-14.222
2813.849,-14.226
2814.849,-14.23
2815.849,-14.233
2816.849,-14.238
2817.849,-14.242
2818.849,-14.246
2819.849,-14.251
2820.849,-14.255
2821.849,-14.26
2822.848,-14.265
2823.848,-14.27
2824.848,-14.276
2825.848,-14.281
2826.848,-14.286
2827.848,-14.292
2828.848,-14.298
2829.848,-14.304
2830.848,-14.31
2831.848,-14.316
2832.848,-14.323
2833.848,-14.329
2834.848,-14.336
2835.848,-14.343
2836.848,-14.35
2837.848,-14.357
2838.848,-14.364
2839.848,-14.372
2840.847,-14.379
2841.847,-14.387
2842.847,-14.395
2843.847,-14.403
2844.847,-14.411
2845.847,-14.42
2846.847,-14.428
2847.847,-14.437
2848.847,-14.445
2849.847,-14.454
2850.847,-14.462
2851.847,-14.469
2852.847,-14.476
2853.847,-14.484
2854.847,-14.491
2855.847,-14.498
2856.847,-14.505
2857.847,-14.513
2858.847,-14.52
2859.846,-14.527
2860.846,-14.534
2861.846,-14.542
2862.846,-14.549
2863.846,-14.556
2864.846,-14.563
2865.846,-14.57
2866.846,-14.578
2867.846,-14.585
2868.846,-14.592
2869.846,-14.599
2870.846,-14.606
2871.846,-14.613
2872.846,-14.62
2873.846,-14.628
2874.846,-14.635
2875.846,-14.642
2876.846,-14.649
2877.845,-14.656
2878.845,-14.663
2879.845,-14.67
2880.845,-14.677
2881.845,-14.684
2882.845,-14.691
2883.845,-14.698
2884.845,-14.705
2885.845,-14.712
2886.845,-14.719
2887.845,-14.726
2888.845,-14.733
2889.845,-14.74
2890.845,-14.746
2891.845,-14.753
2892.845,-14.76
2893.845,-14.767
2894.845,-14.774
2895.845,-14.781
2896.844,-14.788
2897.844,-14.794
