980.971	-17.735
981.971	-17.719
982.971	-17.702
983.971	-17.686
984.971	-17.669
985.971	-17.653
986.971	-17.636
987.971	-17.62
988.971	-17.603
989.971	-17.587
990.971	-17.57
991.971	-17.554
992.971	-17.537
993.971	-17.52
994.971	-17.504
995.971	-17.487
996.971	-17.47
997.971	-17.454
998.97	-17.437
999.97	-17.42
1000.97	-17.404
1001.97	-17.387
1002.97	-17.37
1003.97	-17.354
1004.97	-17.337
1005.97	-17.32
1006.97	-17.303
1007.97	-17.287
1008.97	-17.27
1009.97	-17.253
1010.97	-17.236
1011.97	-17.219
1012.97	-17.203
1013.97	-17.186
1014.97	-17.169
1015.97	-17.152
1016.97	-17.135
1017.97	-17.118
1018.97	-17.101
1019.97	-17.085
1020.97	-17.068
1021.97	-17.051
1022.97	-17.034
1023.97	-17.017
1024.97	-17
1025.97	-16.983
1026.97	-16.966
1027.97	-16.949
1028.97	-16.932
1029.97	-16.915
1030.97	-16.898
1031.97	-16.881
1032.969	-16.864
1033.969	-16.847
1034.969	-16.829
1035.969	-16.812
1036.969	-16.795
1037.969	-16.778
1038.969	-16.761
1039.969	-16.744
1040.969	-16.727
1041.969	-16.71
1042.969	-16.692
1043.969	-16.675
1044.969	-16.658
1045.969	-16.641
1046.969	-16.624
1047.969	-16.606
1048.969	-16.589
1049.969	-16.572
1050.969	-16.555
1051.969	-16.537
1052.969	-16.52
1053.969	-16.503
1054.969	-16.485
1055.969	-16.468
1056.969	-16.451
1057.969	-16.433
1058.969	-16.416
1059.969	-16.399
1060.969	-16.381
1061.969	-16.364
1062.969	-16.346
1063.969	-16.329
1064.969	-16.312
1065.969	-16.302
1066.968	-16.294
1067.968	-16.285
1068.968	-16.277
1069.968	-16.269
1070.968	-16.261
1071.968	-16.253
1072.968	-16.245
1073.968	-16.238
1074.968	-16.23
1075.968	-16.223
1076.968	-16.215
1077.968	-16.208
1078.968	-16.201
1079.968	-16.194
1080.968	-16.187
1081.968	-16.18
1082.968	-16.173
1083.968	-16.167
1084.968	-16.16
1085.968	-16.154
1086.968	-16.148
1087.968	-16.141
1088.968	-16.135
1089.968	-16.129
1090.968	-16.124
1091.968	-16.126
1092.968	-16.128
1093.968	-16.13
1094.968	-16.132
1095.968	-16.134
1096.968	-16.136
1097.968	-16.138
1098.968	-16.141
1099.968	-16.143
1100.967	-16.145
1101.967	-16.147
1102.967	-16.149
1103.967	-16.151
1104.967	-16.153
1105.967	-16.155
1106.967	-16.157
1107.967	-16.159
1108.967	-16.161
1109.967	-16.163
1110.967	-16.166
1111.967	-16.168
1112.967	-16.17
1113.967	-16.172
1114.967	-16.174
1115.967	-16.176
1116.967	-16.178
1117.967	-16.18
1118.967	-16.182
1119.967	-16.184
1120.967	-16.186
1121.967	-16.188
1122.967	-16.19
1123.967	-16.193
1124.967	-16.195
1125.967	-16.197
1126.967	-16.199
1127.967	-16.201
1128.967	-16.203
1129.967	-16.205
1130.967	-16.207
1131.967	-16.209
1132.967	-16.211
1133.966	-16.213
1134.966	-16.215
1135.966	-16.218
1136.966	-16.22
1137.966	-16.222
1138.966	-16.224
1139.966	-16.226
1140.966	-16.228
1141.966	-16.23
1142.966	-16.232
1143.966	-16.234
1144.966	-16.236
1145.966	-16.238
1146.966	-16.24
1147.966	-16.243
1148.966	-16.245
1149.966	-16.247
1150.966	-16.249
1151.966	-16.251
1152.966	-16.253
1153.966	-16.255
1154.966	-16.257
1155.966	-16.259
1156.966	-16.261
1157.966	-16.263
1158.966	-16.265
1159.966	-16.267
1160.966	-16.27
1161.966	-16.272
1162.966	-16.274
1163.966	-16.276
1164.966	-16.278
1165.966	-16.28
1166.966	-16.282
1167.965	-16.284
1168.965	-16.286
1169.965	-16.288
1170.965	-16.29
1171.965	-16.292
1172.965	-16.295
1173.965	-16.297
1174.965	-16.299
1175.965	-16.301
1176.965	-16.303
1177.965	-16.305
1178.965	-16.307
1179.965	-16.309
1180.965	-16.311
1181.965	-16.313
1182.965	-16.315
1183.965	-16.317
1184.965	-16.32
1185.965	-16.322
1186.965	-16.324
1187.965	-16.326
1188.965	-16.328
1189.965	-16.33
1190.965	-16.332
1191.965	-16.334
1192.965	-16.336
1193.965	-16.338
1194.965	-16.34
1195.965	-16.342
1196.965	-16.344
1197.965	-16.347
1198.965	-16.349
1199.965	-16.351
1200.965	-16.353
1201.964	-16.355
1202.964	-16.357
1203.964	-16.359
1204.964	-16.361
1205.964	-16.363
1206.964	-16.365
1207.964	-16.367
1208.964	-16.369
1209.964	-16.359
1210.964	-16.341
1211.964	-16.322
1212.964	-16.304
1213.964	-16.285
1214.964	-16.267
1215.964	-16.249
1216.964	-16.23
1217.964	-16.212
1218.964	-16.194
1219.964	-16.176
1220.964	-16.158
1221.964	-16.14
1222.964	-16.122
1223.964	-16.104
1224.964	-16.086
1225.964	-16.068
1226.964	-16.051
1227.964	-16.033
1228.964	-16.016
1229.964	-15.998
1230.964	-15.981
1231.964	-15.963
1232.964	-15.946
1233.964	-15.929
1234.964	-15.911
1235.963	-15.894
1236.963	-15.877
1237.963	-15.86
1238.963	-15.843
1239.963	-15.826
1240.963	-15.809
1241.963	-15.793
1242.963	-15.776
1243.963	-15.759
1244.963	-15.742
1245.963	-15.726
1246.963	-15.709
1247.963	-15.693
1248.963	-15.676
1249.963	-15.66
1250.963	-15.644
1251.963	-15.628
1252.963	-15.611
1253.963	-15.595
1254.963	-15.579
1255.963	-15.563
1256.963	-15.547
1257.963	-15.532
1258.963	-15.516
1259.963	-15.5
1260.963	-15.484
1261.963	-15.469
1262.963	-15.453
1263.963	-15.438
1264.963	-15.422
1265.963	-15.407
1266.963	-15.391
1267.963	-15.376
1268.963	-15.361
1269.962	-15.346
1270.962	-15.33
1271.962	-15.315
1272.962	-15.3
1273.962	-15.285
1274.962	-15.271
1275.962	-15.256
1276.962	-15.241
1277.962	-15.226
1278.962	-15.212
1279.962	-15.197
1280.962	-15.183
1281.962	-15.168
1282.962	-15.154
1283.962	-15.139
1284.962	-15.125
1285.962	-15.111
1286.962	-15.097
1287.962	-15.082
1288.962	-15.068
1289.962	-15.054
1290.962	-15.04
1291.962	-15.027
1292.962	-15.013
1293.962	-14.999
1294.962	-14.985
1295.962	-14.972
1296.962	-14.958
1297.962	-14.944
1298.962	-14.931
1299.962	-14.918
1300.962	-14.904
1301.962	-14.891
1302.962	-14.878
1303.961	-14.865
1304.961	-14.851
1305.961	-14.838
1306.961	-14.825
1307.961	-14.812
1308.961	-14.799
1309.961	-14.787
1310.961	-14.774
1311.961	-14.761
1312.961	-14.748
1313.961	-14.736
1314.961	-14.723
1315.961	-14.711
1316.961	-14.698
1317.961	-14.686
1318.961	-14.674
1319.961	-14.661
1320.961	-14.649
1321.961	-14.637
1322.961	-14.625
1323.961	-14.613
1324.961	-14.601
1325.961	-14.589
1326.961	-14.577
1327.961	-14.566
1328.961	-14.575
1329.961	-14.595
1330.961	-14.615
1331.961	-14.634
1332.961	-14.654
1333.961	-14.673
1334.961	-14.693
1335.961	-14.712
1336.96	-14.731
1337.96	-14.75
1338.96	-14.769
1339.96	-14.787
1340.96	-14.806
1341.96	-14.824
1342.96	-14.843
1343.96	-14.861
1344.96	-14.879
1345.96	-14.897
1346.96	-14.914
1347.96	-14.932
1348.96	-14.949
1349.96	-14.967
1350.96	-14.984
1351.96	-15.001
1352.96	-15.018
1353.96	-15.039
1354.96	-15.064
1355.96	-15.088
1356.96	-15.112
1357.96	-15.136
1358.96	-15.16
1359.96	-15.183
1360.96	-15.206
1361.96	-15.229
1362.96	-15.252
1363.96	-15.274
1364.96	-15.296
1365.96	-15.318
1366.96	-15.34
1367.96	-15.362
1368.96	-15.383
1369.96	-15.404
1370.959	-15.425
1371.959	-15.446
1372.959	-15.466
1373.959	-15.486
1374.959	-15.506
1375.959	-15.526
1376.959	-15.546
1377.959	-15.565
1378.959	-15.584
1379.959	-15.603
1380.959	-15.622
1381.959	-15.64
1382.959	-15.658
1383.959	-15.676
1384.959	-15.694
1385.959	-15.712
1386.959	-15.729
1387.959	-15.746
1388.959	-15.763
1389.959	-15.78
1390.959	-15.796
1391.959	-15.812
1392.959	-15.828
1393.959	-15.844
1394.959	-15.86
1395.959	-15.875
1396.959	-15.89
1397.959	-15.905
1398.959	-15.919
1399.959	-15.934
1400.959	-15.948
1401.959	-15.962
1402.959	-15.976
1403.959	-15.989
1404.958	-16.003
1405.958	-16.016
1406.958	-16.029
