X	Graphic Profile 1
1151.355	109.661
1152.354	109.666
1153.354	109.685
1154.353	109.709
1155.352	109.737
1156.352	109.769
1157.351	109.785
1158.351	109.796
1159.350	109.801
1160.350	109.803
1161.349	109.803
1162.349	109.803
1163.348	109.801
1164.347	109.823
1165.347	109.863
1166.346	109.897
1167.346	109.913
1168.345	109.921
1169.345	109.920
1170.344	109.912
1171.343	109.902
1172.343	109.909
1173.342	109.935
1174.342	109.962
1175.341	109.986
1176.341	110.007
1177.340	110.024
1178.340	110.038
1179.339	110.030
1180.338	110.030
1181.338	110.032
1182.337	110.035
1183.337	110.039
1184.336	110.043
1185.336	110.048
1186.335	110.039
1187.335	110.039
1188.334	110.045
1189.333	110.054
1190.333	110.066
1191.332	110.082
1192.332	110.102
1193.331	110.111
1194.331	110.062
1195.330	110.016
1196.329	109.973
1197.329	109.934
1198.328	109.898
1199.328	109.865
1200.327	109.840
1201.327	109.840
1202.326	109.842
1203.326	109.848
1204.325	109.857
1205.324	109.868
1206.324	109.882
1207.323	109.912
1208.323	110.009
1209.322	110.094
1210.322	110.161
1211.321	110.209
1212.321	110.238
1213.320	110.248
1214.319	110.242
1215.319	110.251
1216.318	110.281
1217.318	110.320
1218.317	110.366
1219.317	110.420
1220.316	110.482
1221.315	110.551
1222.315	110.608
1223.314	110.634
1224.314	110.659
1225.313	110.683
1226.313	110.706
1227.312	110.727
1228.312	110.750
1229.311	110.772
1230.310	110.781
1231.310	110.788
1232.309	110.793
1233.309	110.795
1234.308	110.796
1235.308	110.806
1236.307	110.816
1237.307	110.826
1238.306	110.831
1239.305	110.829
1240.305	110.820
1241.304	110.804
1242.304	110.782
1243.303	110.756
1244.303	110.733
1245.302	110.724
1246.301	110.718
1247.301	110.716
1248.300	110.719
1249.300	110.733
1250.299	110.743
1251.299	110.749
1252.298	110.798
1253.298	110.862
1254.297	110.939
1255.296	111.034
1256.296	111.146
1257.295	111.267
1258.295	111.397
1259.294	111.532
1260.294	111.663
1261.293	111.793
1262.293	111.898
1263.292	111.964
1264.291	112.027
1265.291	112.086
1266.290	112.119
1267.290	112.118
1268.289	112.118
1269.289	112.099
1270.288	112.062
1271.287	112.024
1272.287	111.984
1273.286	111.941
1274.286	111.882
1275.285	111.819
1276.285	111.784
1277.284	111.765
1278.284	111.746
1279.283	111.726
1280.282	111.706
1281.282	111.702
1282.281	111.701
1283.281	111.707
1284.280	111.709
1285.280	111.706
1286.279	111.698
1287.279	111.685
1288.278	111.627
1289.277	111.500
1290.277	111.329
1291.276	111.165
1292.276	111.011
1293.275	110.866
1294.275	110.730
1295.274	110.621
1296.273	110.612
1297.273	110.651
1298.272	110.684
1299.272	110.710
1300.271	110.731
1301.271	110.744

