CHANGE_ID,REPORT_DATE,DATE_CLOSED,REPORTER,REQUEST,TABLES_AFFECTED,CODES_AFFECTED,COMMENT,ACTION
2001.58,26-10-2001,18-07-2002,Bruno Ravanas; TotalFinaElf,Add Iran transformations,,,See 2000.240,Added area 2851-53; tfm 1854-58.
2001.6,07-11-2001,22-06-2002,Marc-Andr‚ Morin; Altaphoto,Add US Harns state plane projCRS,Area,1337,"No HARNS for AK, NC or SC. That for PA to be completed during 2002.","Deleted AK, PA, NC and SC from area 1337. Added projCRS 2759-2930.  Added remarks to projCRS 2205 2222-63 2265-70 2274-89 26941-78 26980-98 32100-18 32120-27 32130-32 32134-58 32161."
2001.61,11-12-2001,18-01-2002,Alan Haugh; Hydrosearch,Add Montenegro transformation,,,,"Added area 2547, tfms 1794-95."
2002.01,02-01-2002,12-02-2002,Jim Cain; Exxon-Mobil,Clarify Cameroon info.,Datum; Coordinate Reference System,6228 6234 6260  4228 4234 4260  22832 23433,,"Deprecated datums 6228 6234 and 6260, geogCRSs 4228 4234 and 4260, projCRS 22832 and 23433. Added areas 2548-55 and 290-91, datums 6192-93 and 6197-98, proj 18411-17, geogCRS 4192-93 and 4197-98, projCRS 2214-15 and 2312-13, tfm1796 1805-06 and 8631-32."
2002.02,18-01-2002,18-01-2002,EPSG,Correct concatenated transformation 8583,Coordinate Operation,8583,Concatenated transformations should not include a method - this is shown in each step.,Deleted entry in method field.
2002.03,18-01-2002,18-01-2002,EPSG,Update EuroGeographics transformations for Portugal,Coordinate Operation,1656 1658,,Deprecated approximate tfm to WGS84 codes 1656 and 1658. Added tfm 1791-93. Amended remarks to tfm 1655 and 1657.
2002.04,18-01-2002,18-01-2002,EPSG,Add aliases to Ivory Coast data,Coordinate Operation; Coordinate Reference System,1469-70; 2040-43,,Added aliases.
2002.05,18-01-2002,12-02-2002,EPSG,Correct name for Congo datum,Datum,6282,Alias added to CRSs 4282 and 28232 and tfm 1200.,"Changed datum name from ""Pointe Noire"" to ""Congo 1960 Pointe Noire"". Added tfm 1801-02."
2002.06,18-01-2002,12-02-2002,EPSG,Add Australian national transformations,Coordinate Operation,"1506-07, 1593, 1596.",,"Added tfm 1803-04. Added remarks to tfm 1506-07, 1593, 1596. Deprecated in v6.1 and deleted from v5.3 tfm 1559."
2002.07,10-02-2002,13-07-2002,Roel Nicolai for OGC,Review dmsh units for latitude and longitude,Unit of Measure,9107 9108 9110 9111,,Amended remarks to 9107 9108 9110 9111. Changed name of 9110 and 9111. Added alias to 9110. Added 9115.
2002.08,06-02-2002,22-06-2002,Yoshio Iwata; DPC,Add Japan JGD2000 data,,,,"Added datum 6612; geogCRS 4612; projCRS 2443-61; tfm 1826.  Added remarks to datum 6301; geogCRS 4301; projCRS 30161-79. Amended url in info source for proj 17801-19, datum 5122 and 6301, geogCRS 4301, projCRS 30161-79, vertCRS 5723, tfm 1336-1436."
2002.081,01-06-2002,22-06-2002,EPSG,Correct area for Japan CRSs,Coordinate Reference System,30165-69 30175 30177-79,,"For projCRS 30165-69 30175 and 30177-79, changed area codes from 1859-62 1858 1869 1871 1872 and 1868 to 1858-61 1862 1868 and 1870-72 respectively."
2002.09,07-02-2002,12-02-2002,Jim Cain; ExxonMobil,Add Nigerian data,,,,Added area 1717; proj 16406; projCRS 2311; tfm 1818-21.
2002.1,10-02-2002,12-02-2002,Jim Cain; ExxonMobil,Add Azerbaijan data,,,Additional remarks added to vertCRS 5706.,Added area 2592; vert datum 5133-34; vertCRS 5734-35; tfm 5402-04 and 1807-09.
2002.11,10-02-2002,28-06-2002,Tim Magee; Maersk,Add Former Soviet Union CS63 data,,,,"Added areas 2772-2778, 2788; proj 18441-48; projCRS 2935-41, 2964."
2002.12,10-02-2002,12-02-2002,Roger Lott; BP,Add Trinidad data,,,,Added proj 19975 and projCRS 2314.
2002.13,10-02-2002,12-02-2002,Roger Lott; BP,Add Egypt data,,,,Added geod datum 6199; geogCRS 4199; area 2595; tfm 1810. Added aliases to datum 6229 and geogCRS 4229.
2002.14,10-02-2002,12-02-2002,Roger Lott; BP,Add South American data,,,,Amended area of use for area code 1815 (v6.1) and projCS 29122 (v5.3). Added area 2596-97; proj 19976; projCRS 2315-17; tfm 1811. Added alias to tfm 1516.
2002.15,10-02-2002,12-02-2002,Roger Lott; BP,Add Indonesian data,,,,Added proj 16409 16716 16732; projCRS 2308-10; tfm 1813-14.
2002.151,06-03-2002,22-06-2002,EPSG,Add Indonesian data,Datum; Coordinate Reference System; Coordinate Operation,6126 6294 6326; 4125 4294 4326-28 2309-10 32646-52 32747-54; 1126 1248 1282.,,"Deprecated datum 6125 6294, geog CRS 4125 4294 and tfm 1282 1286 and replaced them with 6613, 4613 and 1834 respectively. Added datum 6820, geogCRS 4820, tfm 1832-33 and 1835-37, naming system 7311. Added aliases to datum 6326, geogCRS 4326-28, projCRS 2309-10 2933-34 32646-52 32747-54, tfm 1248. Extended origin description for datum 6326. For tfm 1126 Changed version from DMA-Col to DMA-Idn BBI."
2002.16,10-02-2002,22-06-2002,Roger Lott; BP,Add China data,Area; Datum; Coordinate Reference System,1118 1147; 5104; 5704 21413-23 21473-83.,,"Added area 2711-31; ellipsoid 7049; geod datum 6610; geogCRS 4610; projCRS 2327-2390, 2401-2442. Amended names of areas 1118 (Hong Kong) and 1147 (Macau) to include non-ISO prefix ""China - "" and suffix ""special administrative region"". Changed name of datum 5104 from ""Yellow Sea"" to ""Yellow Sea 1956"" and added origin and epoch. Deprecated CRS 5704 and added CRS 5736. Added areas 2711-31; datums 5135-37 and 6611; proj 19978; CRS 2326-90 2401-42 4611 5737-39; tfm 1825 and 5405. Amended scope and added remarks to 21413-23. Deprecated projCRS 21473-83 and added 21453-63."
2002.17,10-02-2002,12-02-2002,Roger Lott; BP,Add Thailand data,,,,Added tfm 1812.
2002.18,10-02-2002,12-02-2002,Roger Lott; BP,Add Algeria data,,,,Added area 2598-2600 and tfm 1815-17.
2002.19,10-02-2002,12-02-2002,Roger Lott; BP,Add Kuwait data,,,,Added remarks to projCRSs 20438 and 24600.
2002.2,10-02-2002,12-02-2002,Barry Barrs; ExxonMobil,Add Saudi Arabia data,,,,Added proj 19977 and projCRS 2318.
2002.21,12-02-2002,12-02-2002,Jim Cain; ExxonMobil,Clarify units for US 'UTM' foot zones,Coordinate Operation; Coordinate Reference System,15914-17; 32074-77,,"For proj 15914-17, change name of proj ""BLM zone xxN (feet)"" to ""BLM zone xxN (US survey feet)"" and add old name as alias. Deprecated CRS 32074-77 and added CRS 32064-67."
2002.22,12-02-2002,12-02-2002,Melita Kennedy; ESRI,Delete duplicate Escambia county name,Area,2187,"Also applied to v5.3 projCRS codes 2238, 26760 and 26960",Deleted second occurance of Escambia in Area of Use.
2002.23,12-02-2002,12-02-2002,Melita Kennedy; ESRI,Add Japan data,,,,See 2002.08
2002.24,12-02-2002,12-02-2002,Melita Kennedy; ESRI,Add Australian national transformations,,,,See 2002.06
2002.25,12-02-2002,13-07-2002,Melita Kennedy; ESRI,Check Portuguese data,Datum,6182 6184,,"Amended EPSG aliases for datum 6182 6184. Amended origin description for 6184. Added area 2779, amended area 1314. Added datums 6615-16 geogCRS 4615-16 projCRS 2942-43. Deprecated datum 6185 geogCRS 4185 projCRS 2191. Added datum 6904, geogCRS 4904, proj methods 9827-28, proj 19979, CS 6509, projCRS 2963."
2002.26,12-02-2002,12-02-2002,EPSG,Correct spelling of Oslo PM,PrimeMeridian; Coordinate Reference System,8913; 27391-98,,"In PM 8913 alias and remarks, Kristiana changed to Kristiania. In projCRS 27391-98, changed area of use Greenwich seconds from 20.5 to 22.5."
2002.27,12-02-2002,22-06-2002,EPSG,Fix v97 table relationships,,,Only affects building of forms and reports - no data or reporting problems.,No action taken.
2002.28,22-02-2002,22-02-2002,EPSG,Version 5.3 and v6.1 release.,,,,
2002.29,28-02-2002,16-07-2002,EPSG,Delete duplicate Nigeria transformation and add new data.,Coordinate Operation,1754  1819-22,,Deprecated tfm code 1819. For tfm code 1754 amended remarks and corrected ISO country code in Version from 'SHL-Nig S' to 'SHL-Nga S'. Amended precision of tfm 1820 from dm to mm and 1821 from dm to cm. Added tfms 1822-24.
2002.3,28-02-2002,22-06-2002,EPSG,Correct remarks for spherical CS,Coordinate System,6404,,"In remarks, changed ""geographic"" to ""geocentric""."
2002.31,28-02-2002,17-03-2004,Roel Nicolai for OGC,Add image datum subtype,Datum,,Unlikely that EPSG dataset will need to utilise this subtype.,Will be added after harmonisation of OGC spec and ISO model if needed to support data in db.
2002.32,07-05-2002,22-06-2002,EPSG,Deprecate duplicate Cameroon transformation,Coordinate Operation,1316,See change record 2002.010 - this action omitted.,Deprecated tfm 1316.
2002.33,19-04-2002,18-07-2002,EPSG,Add Libya data,,,,Added tfm 1859-63.
2002.34,20-05-2002,22-06-2002,EPSG,Add ISO country code for Palestine Territory.,Area; Datum; Coordinate Reference System,1356; 6141; 2039 4141 28193,Area code 1356 was being used by datum code 6281; proj 18201-02; and CRSs 4281 28191-92.,"Added areas 2602-03. Changed area code 1356 from 'Israel and Jordan' to 'Israel, Jordan and Palestine Territory'. Changed datum 6141, proj 18203-04 and CRSs 2039 4141 28193 from area code 1126 [Israel] to code 2603 [Israel and Palestine Territory]."
2002.341,20-05-2002,22-06-2002,EPSG,Check ISO country codes,Area,1024-1261,,"Changed Information Source for area codes 1024-1261 (from EPSG to ISO 3166 Maintenance Agency). Changed semicolon (;) to comma (,) in names of codes 1123 1134-35 1148 1161-62 1228. Added prefix 'The' to name in codes 1148 and 1259. Deleted parentheses from codes 1161 1253-54. Moved abbreviations from before to after names for 1243-45. Changed spelling of code 1131 from Kazakhstan to Kazakstan. Changed ISO 3-character code from ROM to ROU for area code 1197. Changed 'St.' to 'Saint' in codes 1219-20.  Deleted 'Islands' from 1223 and 1255. Added 'United Republic of' to 1230."
2002.342,20-05-2002,22-06-2002,EPSG,Alter Change table action field,Change,,To accommodate longer descriptions of actions. Effective from db v6.2.,Amended Change table Action field from Text 255 to Memo.
2002.35,20-05-2002,22-06-2002,Roger Lott; BP,Add Turkey data,,,,Added CRSs 2319-2325. Added remarks to CRS 2206-2212.
2002.36,20-05-2002,22-06-2002,EPSG,Rationalise Gauss-Kruger zone names,Coordinate Operation; Coordinate Reference System,16202-32 16302-32 16261-75 16361-68 18031-37; 2091-92 2166-68 2199 20064-92 28462-92,,"Added alias to transformation parameter code 8802 (longitude of natural origin). Added prefix '6-degree ' to name of proj codes 16202-32 and 16302-32. Amended suffix from '[zone]N' to 'CM [cm][h]' in proj codes 16302-32. Amended scope and remarks to proj 16202-32, 16302-32 and 16361-68. Added additional alias to Vietnam projCRSs 2044-45. Deprecated projCRSs 2091-92 (Yemen), 2166-68 (Germany) and 2199 (Albania) and added replacements 2395-96, 2397-99 and 2462 respectively. Added additional alias to Argentina proj 18031-37, projCRSs 22191-97 and 2081-83. Amended scope, added alias and remarks to Russia projCRS 20004-32 and 28402-32. Deprecated Russia projCRSs 20064-92 and 28462-92 and added replacements 2463-2522."
2002.361,20-05-2002,22-06-2002,EPSG,Add Russia 3-degree Gauss-Kruger zones,Area,1792-1805 1873-1992 2299-2306 2534-40,,"Changed names of Area codes 1792-1805, 1873-1992, 2299-2306 and 2534-40. Added Area codes 2604-52 and 2747-69; Added proj codes 16070-94, 16170-94, 16201, 16233-60, 16276-99, 16301, 16333-60 and 16369-99. Added projCRS codes 2523-49, 2551-99, 2601-2735 and 2738-58."
2002.37,23-05-2002,22-06-2002,Gabor Timar; Eotvos University,Add and correct Hungary transformations,Coordinate Operation,1273 1677,1273 parameter values all have wrong sign. 1677 had an error in sign of dX relative to 1273 from which it was derived.,Deprecated transformations 1273 and 1677 and replaced them with 1829 and 1830 respectively.  Added tfm 1831.
2002.38,28-05-2002,22-06-2002,Anna Andersen; Andersen Petroleum Services,Clarify transformations for Senegal,Coordinate Operation,1101 1102 1104 1105,,Added remarks to transformation codes 1101 1102 1104 and 1105. Added transformations 1828 and 8633.
2002.39,02-06-2002,19-09-2002,EPSG,Add DMA WGS72 transformations,,,To supplement transformations to WGS 84 when not otherwise available. Several missing could be completed by other means - see Change record 2002.391. No further geogCRSs in db without tfm to WGS84 could be added through WGS72.,None.
2002.391,19-09-2002,19-09-2002,EPSG,Add missing transformations to WGS84,,,,Added tfm 1881-94; concatenated tfm 8636-45.
2002.4,16-06-2002,22-06-2002,Paul Dowd; FGPS,Check coordinate operation parameter value,Coordinate Operation,1025 1335,,Deprecated tfm 1335 and added replacement 1827. For tfm 1025 changed unit for latitude and longitude from degree/minute to degree.
2002.41,22-06-2002,13-07-2002,EPSG,Amend Canada CSRS data,Area; Coordinate Reference System; Coordinate Operation,1336; 4140 2036-38 2139-53 2291-92; 1472-73 1572 1574 1576 1599-1601 1752 8584,,"Deprecated area 1336, geogCRS 4140, projCRS 4140 2036-38 2139-53 2291-92, tfm 1472-73 1572 1574 1576 1599-1601 1752 8584. Replaced them with area 2784, geogCRS 4617, projCRS 2944-62, tfm 1841-49 and 8635. Amended remarks for tfm 1688-89 1691-92 1696-97 1702-03 8585. Amended area of use for area 1449. Added tfm 1850-51."
2002.42,22-06-2002,22-06-2002,EPSG,Amend operation parameter value subforms.,,,,Amended browse tfm param value subforms to show dms units.
2002.43,21-06-2002,28-06-2002,EPSG,Add Niger data,Coordinate Reference System,4213,,"Added Area 2771. Amended area of use for geogCRS 4213 from Niger to Niger SE. Added proj 16413, projCRS 2931; tfm 1839 and 8634."
2002.431,21-06-2002,19-09-2002,EPSG,Add Niger Point 58 data,,,,"Added area 2790, datum 6620, geogCRS 4620, tfm 1880. Added remarks to datum 6201 and geogCRS 4201."
2002.44,28-06-2002,13-07-2002,Roel Nicolai for NAM,Add Dutch North Sea transformation,,,,Added tfm 1037 and 1038.
2002.45,28-06-2002,28-06-2002,EPSG,Add Qatar data.,,,,"Added datum 6614, geogCRS 4614, projCRS 2932, tfm 1840."
2002.46,07-07-2002,16-07-2002,Paul Dowd; FGPS,Clarify codes table,,,,Codes table updated to ISO terminology.
2002.47,07-06-2002,13-07-2002,Roar Nilsen; PGS,Add east Malaysia transformation,Coordinate Operation,1592,,"Added area 2780, tfm 1852. Added remarks re Lela field to tfm 1592. Added remarks re metric supersession to proj 1956-57 and projCRS 29871-72."
2002.48,13-07-2002,21-01-2003,EPSG,Correct and add Swedish data,Coordinate Operation; Datum,1437 1680 1787 1788; 5117,Awaiting decision on projected CRS(s) to be associated with the SWEREF99 geogCRS - see 2002.482.,"Added datum 6619, geogCRS 4619, transformations 1878-79. Deprecated tfm 1787-88 and added replacements 1895-96. Changed remarks in tfm 1437 and 1680 to reference 1895 and 1896. Corrected spelling of name of vertical datum 5117."
2002.481,13-07-2002,01-09-2003,EPSG,Add Swedish RT projCRS data,Coordinate Operation; Coordinate Reference System,19929; 2400 30800,,For proj 19929 reversed name and alias and changed remarks. Deprecated projCRS 30800 and 2400. Added area 2845-50; proj 17334-38; projCRS 3019-3030.
2002.482,13-07-2002,07-01-2004,EPSG,Add Swedish SWEREF projCRS data,,,,Added area 2833-44; proj 17321-33; projCRS 3006-3018.
2002.49,16-07-2002,16-07-2002,EPSG,Add alias to Egypt Blue Belt,Coordinate Operation; Coordinate Reference System,18071; 22991,,Added alias to proj 18071 and projCRS 22991
2002.5,16-07-2002,19-09-2002,Bruno Ravenas; TotalFinaElf,Review ellipsoid for SAD69,Ellipsoid; Datum; Coordinate Reference System; Coordinate Operation,7003 7036; 6291; 4291; 29100 29118-22 29177-85; 1212-24 1548.,SAD69 uses GRS 1967 ellipsoid but with 1/f to 2 decimal places.,"Added ellipsoid 7050; additional remarks to 7003 and 7036. Deprecated datum 6291; geogCRS 4291, projCRS 29100 29118-22 29177-85; transformations 1212-24 and 1548. Added as replacements datum 6618; geogCRS 4618, projCRS 29101 29168-72 29187-95; transformations 1864-77."
2002.51,16-07-2002,31-07-2002,EPSG,Review coordinate operation formulae,Coordinate Operation Parameter; Coordinate Operation Method,8806 8807; 9636 9808,Also reviewed and if necessary amended remarks for all operations to bring into consistency with ISO19111 terminology (these changes having no practical consequences). Formulas in db brought into consistency with August 2002 revision of GN7.,Added alias and made minor amendment to description of coord op param 8806-07. Corrected formulas for 9808. Added formulas for 9636.
2002.52,25-07-2002,31-07-2002,Melita Kennedy; ESRI,Correct Kazakstan spelling and review addition of CS63 K1 zone,Area,1284; 1291; 1357; 1798; 1799-1804; 2074-2088; 2314; 2405,Check compliance with ISO country spelling and review possible addition of K1 zone,CS63 K1 zone not added as there is no evidence of its actual usage; changed spelling from Kazakhstan to Kazakstan in affected records 1284; 1291; 1357; 1798; 1799-1804; 2074-2088; 2314; 2405
2002.53,31-07-2002,31-07-2002,EPSG,Version 6.2 release,,,,
2002.54,12-08-2002,13-08-2002,EPSG,Delete spurious deprecation record,Deprecation,38,Refers to datum code 6314 which remains valid.,Deleted this spurious record.
2002.55,12-08-2002,13-08-2002,EPSG,Complete change record 2002.33 action.,,,,Added action to record in this table.
2002.56,16-08-2002,29-08-2002,EPSG,Correct nomenclature in Algeria CRS remarks.,Coordinate Reference System,4307 30791-92,,Changed remarks for geogCRS 4307 and alias remarks for projCRS 30791-92 to conform to ISO terminology.
2002.57,07-08-2002,19-09-2002,Gerhard Somer; Magistrat Wien,Clarify Austria projected CRS updates,Coordinate Operation; Coordinate Reference System,1757; 18041-46; 31281-86,Change request 2001.182 refers,Amended scope and remarks for proj 18041-43. Amended scope and remarks and added 2nd alias to projCRS 31281-83. Amended remarks for proj 18044-46 and projCRS 31284-86. Added proj 18047-49 and projCRS 31288-90. Corrected area of use for tfm 1757 and projCRS 31282-83.
