X	Graphic Profile 1
1049.727	16.790
1050.727	16.785
1051.726	16.779
1052.726	16.774
1053.726	16.769
1054.726	16.763
1055.725	16.758
1056.725	16.752
1057.725	16.747
1058.725	16.741
1059.724	16.736
1060.724	16.730
1061.724	16.725
1062.723	16.719
1063.723	16.714
1064.723	16.709
1065.723	16.703
1066.722	16.698
1067.722	16.692
1068.722	16.687
1069.722	16.682
1070.721	16.677
1071.721	16.671
1072.721	16.666
1073.721	16.661
1074.720	16.656
1075.720	16.651
1076.720	16.645
1077.720	16.640
1078.719	16.635
1079.719	16.630
1080.719	16.624
1081.719	16.619
1082.718	16.614
1083.718	16.609
1084.718	16.603
1085.718	16.598
1086.717	16.593
1087.717	16.588
1088.717	16.582
1089.716	16.577
1090.716	16.572
1091.716	16.567
1092.716	16.561
1093.715	16.556
1094.715	16.551
1095.715	16.546
1096.715	16.540
1097.714	16.535
1098.714	16.530
1099.714	16.525
1100.714	16.519
1101.713	16.514
1102.713	16.509
1103.713	16.504
1104.713	16.498
1105.712	16.493
1106.712	16.488
1107.712	16.483
1108.712	16.477
1109.711	16.472
1110.711	16.467
1111.711	16.462
1112.710	16.456
1113.710	16.451
1114.710	16.446
1115.710	16.441
1116.709	16.435
1117.709	16.430
1118.709	16.425
1119.709	16.420
1120.708	16.414
1121.708	16.409
1122.708	16.404
1123.708	16.399
1124.707	16.393
1125.707	16.388
1126.707	16.383
1127.707	16.378
1128.706	16.372
1129.706	16.367
1130.706	16.362
1131.706	16.357
1132.705	16.351
1133.705	16.346
1134.705	16.341
1135.704	16.336
1136.704	16.330
1137.704	16.325
1138.704	16.320
1139.703	16.315
1140.703	16.309
1141.703	16.304
1142.703	16.298
1143.702	16.293
1144.702	16.288
1145.702	16.282
1146.702	16.277
1147.701	16.272
1148.701	16.266
1149.701	16.261
1150.701	16.256
1151.700	16.250
1152.700	16.245
1153.700	16.239
1154.700	16.234
1155.699	16.229
1156.699	16.223
1157.699	16.218
1158.699	16.213
1159.698	16.207
1160.698	16.202
1161.698	16.196
1162.697	16.191
1163.697	16.186
1164.697	16.180
1165.697	16.175
1166.696	16.171
1167.696	16.166
1168.696	16.161
1169.696	16.156
1170.695	16.151
1171.695	16.147
1172.695	16.142
1173.695	16.137
1174.694	16.132
1175.694	16.127
1176.694	16.122
1177.694	16.118
1178.693	16.113
1179.693	16.108
1180.693	16.103
1181.693	16.098
1182.692	16.093
1183.692	16.089
1184.692	16.084
1185.691	16.079
1186.691	16.074
1187.691	16.069
1188.691	16.064
1189.690	16.060
1190.690	16.055
1191.690	16.050
1192.690	16.045
1193.689	16.040
1194.689	16.035
1195.689	16.030
1196.689	16.026
1197.688	16.021
1198.688	16.016
1199.688	16.011
1200.688	16.006
1201.687	16.001
1202.687	15.996
1203.687	15.991
1204.687	15.987
1205.686	15.982
1206.686	15.977
1207.686	15.972
1208.686	15.967
1209.685	15.962
1210.685	15.957
1211.685	15.952
1212.684	15.947
1213.684	15.942
1214.684	15.938
1215.684	15.933
1216.683	15.928
1217.683	15.923
1218.683	15.918
1219.683	15.913
1220.682	15.908
1221.682	15.903
1222.682	15.898
1223.682	15.893
1224.681	15.888
1225.681	15.883
1226.681	15.878
1227.681	15.873
1228.680	15.869
1229.680	15.864
1230.680	15.859
1231.680	15.854
1232.679	15.849
1233.679	15.844
1234.679	15.839
1235.678	15.834
1236.678	15.829
1237.678	15.824
1238.678	15.819
1239.677	15.814
1240.677	15.809
1241.677	15.804
1242.677	15.799
1243.676	15.794
1244.676	15.789
1245.676	15.784
1246.676	15.779
1247.675	15.774
1248.675	15.769
1249.675	15.764
1250.675	15.759
1251.674	15.754
1252.674	15.749
1253.674	15.744
1254.674	15.739
1255.673	15.734
1256.673	15.729
1257.673	15.724
1258.673	15.719
1259.672	15.714
1260.672	15.709
1261.672	15.704
1262.671	15.699
1263.671	15.695
1264.671	15.696
1265.671	15.696
1266.670	15.697
1267.670	15.697
1268.670	15.698
1269.670	15.699
1270.669	15.699
1271.669	15.700
1272.669	15.700
1273.669	15.701
1274.668	15.702
1275.668	15.702
1276.668	15.703
1277.668	15.703
1278.667	15.704
1279.667	15.705
1280.667	15.705
1281.667	15.706
1282.666	15.706
1283.666	15.707
1284.666	15.708
1285.665	15.708
1286.665	15.709
1287.665	15.709
1288.665	15.710
1289.664	15.711
1290.664	15.711
1291.664	15.712
1292.664	15.712
1293.663	15.713
1294.663	15.714
1295.663	15.714
1296.663	15.715
1297.662	15.715
1298.662	15.716
1299.662	15.717
1300.662	15.717
1301.661	15.718
1302.661	15.718
1303.661	15.719
1304.661	15.720
1305.660	15.720
1306.660	15.721
1307.660	15.721
1308.659	15.722
1309.659	15.723
1310.659	15.723
1311.659	15.724
1312.658	15.724
1313.658	15.725
1314.658	15.726
1315.658	15.726
1316.657	15.727
1317.657	15.727
1318.657	15.728
1319.657	15.729
1320.656	15.729
1321.656	15.730
1322.656	15.730
1323.656	15.731
1324.655	15.732
1325.655	15.732
1326.655	15.733
1327.655	15.733
1328.654	15.734
1329.654	15.735
1330.654	15.735
1331.654	15.736
1332.653	15.736
1333.653	15.737
1334.653	15.738
1335.652	15.738
1336.652	15.739
