X	Graphic Profile 1
769.903	20.935
770.902	20.931
771.902	20.927
772.902	20.924
773.902	20.920
774.902	20.916
775.902	20.913
776.902	20.909
777.902	20.906
778.901	20.902
779.901	20.898
780.901	20.895
781.901	20.891
782.901	20.888
783.901	20.884
784.901	20.880
785.901	20.877
786.900	20.873
787.900	20.869
788.900	20.865
789.900	20.861
790.900	20.857
791.900	20.853
792.900	20.849
793.900	20.845
794.899	20.841
795.899	20.837
796.899	20.833
797.899	20.829
798.899	20.825
799.899	20.821
800.899	20.818
801.899	20.814
802.898	20.810
803.898	20.806
804.898	20.802
805.898	20.798
806.898	20.794
807.898	20.790
808.898	20.786
809.898	20.783
810.897	20.779
811.897	20.775
812.897	20.771
813.897	20.767
814.897	20.763
815.897	20.759
816.897	20.756
817.897	20.752
818.896	20.748
819.896	20.744
820.896	20.740
821.896	20.737
822.896	20.733
823.896	20.729
824.896	20.725
825.895	20.721
826.895	20.718
827.895	20.714
828.895	20.710
829.895	20.706
830.895	20.703
831.895	20.699
832.895	20.695
833.894	20.691
834.894	20.688
835.894	20.684
836.894	20.680
837.894	20.676
838.894	20.673
839.894	20.669
840.894	20.665
841.893	20.662
842.893	20.658
843.893	20.654
844.893	20.650
845.893	20.647
846.893	20.643
847.893	20.639
848.893	20.636
849.892	20.632
850.892	20.628
851.892	20.625
852.892	20.621
853.892	20.618
854.892	20.614
855.892	20.610
856.892	20.607
857.891	20.603
858.891	20.599
859.891	20.596
860.891	20.592
861.891	20.589
862.891	20.585
863.891	20.581
864.891	20.578
865.890	20.574
866.890	20.571
867.890	20.567
868.890	20.564
869.890	20.560
870.890	20.557
871.890	20.553
872.890	20.549
873.889	20.546
874.889	20.542
875.889	20.539
876.889	20.535
877.889	20.532
878.889	20.528
879.889	20.525
880.889	20.521
881.888	20.518
882.888	20.514
883.888	20.511
884.888	20.507
885.888	20.504
886.888	20.500
887.888	20.497
888.888	20.494
889.887	20.490
890.887	20.487
891.887	20.483
892.887	20.480
893.887	20.476
894.887	20.473
895.887	20.469
896.887	20.466
897.886	20.462
898.886	20.459
899.886	20.455
900.886	20.452
901.886	20.449
902.886	20.445
903.886	20.442
904.886	20.438
905.885	20.435
906.885	20.431
907.885	20.428
908.885	20.424
909.885	20.421
910.885	20.418
911.885	20.414
912.884	20.411
913.884	20.407
914.884	20.404
915.884	20.401
916.884	20.397
917.884	20.394
918.884	20.390
919.884	20.387
920.883	20.384
921.883	20.380
922.883	20.377
923.883	20.374
924.883	20.370
925.883	20.367
926.883	20.363
927.883	20.360
928.882	20.357
929.882	20.354
930.882	20.350
931.882	20.347
932.882	20.344
933.882	20.340
934.882	20.337
935.882	20.334
936.881	20.330
937.881	20.327
938.881	20.324
939.881	20.320
940.881	20.317
941.881	20.314
942.881	20.311
943.881	20.307
944.880	20.304
945.880	20.301
946.880	20.297
947.880	20.294
948.880	20.291
949.880	20.288
950.880	20.284
951.880	20.281
952.879	20.278
953.879	20.275
954.879	20.272
955.879	20.268
956.879	20.265
957.879	20.262
958.879	20.259
959.879	20.255
960.878	20.252
961.878	20.249
962.878	20.246
963.878	20.243
964.878	20.239
965.878	20.236
966.878	20.233
967.878	20.230
968.877	20.226
969.877	20.223
970.877	20.220
971.877	20.216
972.877	20.213
973.877	20.210
974.877	20.207
975.877	20.203
976.876	20.200
977.876	20.197
978.876	20.194
979.876	20.190
980.876	20.187
981.876	20.184
982.876	20.181
983.876	20.178
984.875	20.174
985.875	20.171
986.875	20.168
987.875	20.165
988.875	20.161
989.875	20.158
990.875	20.155
991.874	20.152
992.874	20.149
993.874	20.145
994.874	20.142
995.874	20.139
996.874	20.136
997.874	20.133
998.874	20.130
999.873	20.126
1000.873	20.127
1001.873	20.127
1002.873	20.128
1003.873	20.129
1004.873	20.130
1005.873	20.130
1006.873	20.131
1007.872	20.132
1008.872	20.132
1009.872	20.133
1010.872	20.134
1011.872	20.135
1012.872	20.135
1013.872	20.136
1014.872	20.137
1015.871	20.137
1016.871	20.138
1017.871	20.139
1018.871	20.140
1019.871	20.140
1020.871	20.141
1021.871	20.142
1022.871	20.142
1023.870	20.143
1024.870	20.144
1025.870	20.145
1026.870	20.145
1027.870	20.146
1028.870	20.147
1029.870	20.148
1030.870	20.148
1031.869	20.149
1032.869	20.150
1033.869	20.150
1034.869	20.151
1035.869	20.152
1036.869	20.153
1037.869	20.153
1038.869	20.154
1039.868	20.155
1040.868	20.155
1041.868	20.156
1042.868	20.157
1043.868	20.158
1044.868	20.158
1045.868	20.159
1046.868	20.160
1047.867	20.160
1048.867	20.161
1049.867	20.162
1050.867	20.163
1051.867	20.163
1052.867	20.164
1053.867	20.165
1054.867	20.166
1055.866	20.166
1056.866	20.167
1057.866	20.168
1058.866	20.168
1059.866	20.169
1060.866	20.170
1061.866	20.171
1062.866	20.171
1063.865	20.172
1064.865	20.173
1065.865	20.173
1066.865	20.174
1067.865	20.175
1068.865	20.176
1069.865	20.176
1070.864	20.177
1071.864	20.178
1072.864	20.179
1073.864	20.179
1074.864	20.180
1075.864	20.181
1076.864	20.181
1077.864	20.182
1078.863	20.183
1079.863	20.184
1080.863	20.184
1081.863	20.185
1082.863	20.186
1083.863	20.186
1084.863	20.187
1085.863	20.188
