M,Z
1254.841,-15.849
1255.841,-15.847
1256.841,-15.845
1257.841,-15.843
1258.841,-15.841
1259.841,-15.839
1260.84,-15.838
1261.84,-15.836
1262.84,-15.834
1263.84,-15.832
1264.84,-15.83
1265.84,-15.828
1266.84,-15.826
1267.84,-15.825
1268.839,-15.823
1269.839,-15.821
1270.839,-15.819
1271.839,-15.817
1272.839,-15.815
1273.839,-15.814
1274.839,-15.812
1275.839,-15.81
1276.838,-15.808
1277.838,-15.806
1278.838,-15.804
1279.838,-15.803
1280.838,-15.801
1281.838,-15.799
1282.838,-15.797
1283.838,-15.795
1284.837,-15.793
1285.837,-15.792
1286.837,-15.79
1287.837,-15.788
1288.837,-15.786
1289.837,-15.784
1290.837,-15.783
1291.837,-15.781
1292.836,-15.779
1293.836,-15.777
1294.836,-15.775
1295.836,-15.774
1296.836,-15.772
1297.836,-15.77
1298.836,-15.768
1299.836,-15.767
1300.835,-15.765
1301.835,-15.763
1302.835,-15.761
1303.835,-15.759
1304.835,-15.758
1305.835,-15.756
1306.835,-15.754
1307.835,-15.752
1308.834,-15.751
1309.834,-15.749
1310.834,-15.747
1311.834,-15.745
1312.834,-15.744
1313.834,-15.742
1314.834,-15.74
1315.834,-15.738
1316.833,-15.737
1317.833,-15.735
1318.833,-15.733
1319.833,-15.732
1320.833,-15.73
1321.833,-15.728
1322.833,-15.727
1323.832,-15.725
1324.832,-15.724
1325.832,-15.721
1326.832,-15.719
1327.832,-15.716
1328.832,-15.714
1329.832,-15.711
1330.832,-15.709
1331.831,-15.706
1332.831,-15.704
1333.831,-15.701
1334.831,-15.699
1335.831,-15.696
1336.831,-15.694
1337.831,-15.691
1338.831,-15.689
1339.83,-15.686
1340.83,-15.684
1341.83,-15.682
1342.83,-15.679
1343.83,-15.677
1344.83,-15.674
1345.83,-15.672
1346.83,-15.669
1347.829,-15.667
1348.829,-15.664
1349.829,-15.662
1350.829,-15.659
1351.829,-15.657
1352.829,-15.654
1353.829,-15.652
1354.829,-15.649
1355.828,-15.647
1356.828,-15.644
1357.828,-15.642
1358.828,-15.639
1359.828,-15.637
1360.828,-15.634
1361.828,-15.632
1362.828,-15.629
1363.827,-15.627
1364.827,-15.624
1365.827,-15.622
1366.827,-15.619
1367.827,-15.617
1368.827,-15.614
1369.827,-15.612
1370.827,-15.609
1371.826,-15.607
1372.826,-15.604
1373.826,-15.602
1374.826,-15.599
1375.826,-15.597
1376.826,-15.594
1377.826,-15.592
1378.826,-15.589
1379.825,-15.587
1380.825,-15.585
1381.825,-15.582
1382.825,-15.58
1383.825,-15.577
1384.825,-15.575
1385.825,-15.572
1386.825,-15.57
1387.824,-15.567
1388.824,-15.565
1389.824,-15.562
1390.824,-15.56
1391.824,-15.557
1392.824,-15.555
1393.824,-15.552
1394.824,-15.55
1395.823,-15.547
1396.823,-15.545
1397.823,-15.542
1398.823,-15.54
1399.823,-15.537
1400.823,-15.535
1401.823,-15.532
1402.822,-15.53
1403.822,-15.527
1404.822,-15.525
1405.822,-15.522
1406.822,-15.52
1407.822,-15.517
1408.822,-15.515
1409.822,-15.512
1410.821,-15.51
1411.821,-15.507
1412.821,-15.505
1413.821,-15.502
1414.821,-15.5
1415.821,-15.497
1416.821,-15.495
1417.821,-15.492
1418.82,-15.49
1419.82,-15.487
1420.82,-15.485
1421.82,-15.483
1422.82,-15.48
1423.82,-15.478
1424.82,-15.475
1425.82,-15.473
1426.819,-15.47
1427.819,-15.468
1428.819,-15.465
1429.819,-15.463
1430.819,-15.461
1431.819,-15.458
1432.819,-15.456
1433.819,-15.453
1434.818,-15.451
1435.818,-15.449
1436.818,-15.446
1437.818,-15.444
1438.818,-15.441
1439.818,-15.439
1440.818,-15.437
1441.818,-15.434
1442.817,-15.432
1443.817,-15.43
1444.817,-15.427
1445.817,-15.425
1446.817,-15.422
1447.817,-15.42
1448.817,-15.418
1449.817,-15.415
1450.816,-15.413
1451.816,-15.41
1452.816,-15.408
1453.816,-15.406
1454.816,-15.403
1455.816,-15.401
1456.816,-15.398
1457.816,-15.396
1458.815,-15.394
1459.815,-15.391
1460.815,-15.389
1461.815,-15.386
1462.815,-15.384
1463.815,-15.382
1464.815,-15.379
1465.815,-15.377
1466.814,-15.374
1467.814,-15.372
1468.814,-15.37
1469.814,-15.367
1470.814,-15.365
1471.814,-15.362
1472.814,-15.36
1473.814,-15.358
1474.813,-15.355
1475.813,-15.353
1476.813,-15.351
1477.813,-15.348
1478.813,-15.346
1479.813,-15.343
1480.813,-15.341
1481.813,-15.339
1482.812,-15.336
1483.812,-15.334
1484.812,-15.331
1485.812,-15.329
1486.812,-15.327
1487.812,-15.324
1488.812,-15.322
1489.811,-15.319
1490.811,-15.317
1491.811,-15.315
1492.811,-15.312
1493.811,-15.31
1494.811,-15.307
1495.811,-15.305
1496.811,-15.303
