Kustvak	Metrering	X-coordinaat	Y-coordinaat	Raaihoek, in .01 graden
3	46000	17255300	60367100	22590
3	46200	17241400	60381500	22590
3	46400	17227500	60395900	22590
3	46600	17213700	60410300	22590
3	46800	17199800	60424700	22590
3	47000	17185900	60439100	22590
3	47200	17172000	60453500	22590
3	47400	17158200	60467900	22590
3	47600	17144300	60482300	22590
3	47800	17130400	60496800	22590
3	48000	17116500	60511200	22590
3	48200	17102700	60525600	22590
3	48400	17088800	60540000	22590
3	48600	17074900	60554400	22590
3	48800	17061000	60568800	22590
3	49000	17047200	60583200	22590
3	49010	17047200	60583200	23220
3	49020	17047200	60583200	23850
3	49160	17038900	60596900	23850
3	49280	17032400	60607500	23850
3	49410	17025900	60618200	23850
3	49530	17019400	60628900	23850
3	49660	17012900	60639500	23850
3	1000	17006400	60650200	23940
3	1010	17006400	60650200	24750
3	1020	17006400	60650200	25560
3	1030	17006400	60650200	26280
3	1040	17006400	60650200	27000
3	1200	17007100	60670200	27180
3	1400	17007800	60690200	27180
3	2000	17008400	60706200	27000
3	2010	17008400	60706200	28080
3	2020	17008400	60706200	29160
3	2030	17008400	60706200	30060
3	2040	17008400	60706200	30960
3	2200	17021600	60721600	31050
3	2400	17034600	60736900	31050
3	2600	17047700	60752100	31050
3	2800	17060900	60767500	31050
3	3000	17072600	60781200	31230
3	3010	17072600	60781200	31770
3	3020	17072600	60781200	32580
3	3030	17072600	60781200	33480
3	3040	17072600	60781200	34110
3	3200	17089500	60786900	34110
3	3400	17106800	60792800	34110
3	3600	17125700	60799100	34200
3	3800	17146500	60806200	34110
3	4000	17167600	60813300	34110
3	4010	17167600	60813300	34920
3	4020	17167600	60813300	35640
3	4200	17187400	60814500	35640
3	4400	17207400	60815700	35640
3	4600	17227300	60816800	35640
3	4800	17247400	60818000	35640
3	5000	17267400	60819200	35820
3	5200	17288500	60819300	0
3	5400	17308200	60819300	0
3	5600	17327700	60819300	0
3	5800	17347800	60819300	0
3	6000	17367600	60819300	35910
3	6200	17387800	60819900	35820
3	6400	17407800	60820500	35820
3	6600	17427800	60821100	35820
3	6800	17447800	60821700	35820
3	7000	17467800	60822300	35820
3	7200	17488300	60823700	35640
3	7400	17508300	60825100	35640
3	7600	17528200	60826400	35640
3	7800	17548200	60827800	35640
3	8000	17568100	60829100	35730
3	8200	17587800	60829400	35910
3	8400	17607800	60829700	35910
3	8600	17627900	60830000	35910
3	8800	17647900	60830200	35910
3	9000	17667800	60830500	35910
3	9200	17687800	60830800	35910
3	9400	17707800	60831100	35910
3	9600	17727900	60831400	35910
3	9800	17747800	60831700	35910
3	10000	17767900	60832000	35910
3	10200	17790200	60832300	35910
3	10400	17810200	60832600	35910
3	10600	17829900	60832900	35910
3	10800	17849900	60833100	35910
3	11000	17869900	60833400	35730
3	11200	17889400	60835100	35550
3	11400	17907800	60836700	35460
3	11600	17927700	60838400	35460
3	11800	17947800	60840100	35460
3	12000	17967600	60841800	35460
3	12200	17987600	60843500	35550
3	12400	18007400	60845200	35550
3	12600	18027500	60846900	35550
3	12800	18047100	60848600	35460
3	13000	18067000	60850300	35460
3	13200	18087000	60852000	35550
3	13400	18106900	60853700	35550
3	13600	18126900	60855400	35460
3	13800	18146700	60857100	35460
3	14000	18166800	60858800	35460
3	14200	18186800	60860500	35550
3	14400	18207100	60862200	35550
3	14600	18226600	60863900	35550
3	14800	18246500	60865600	35460
3	15000	18266600	60867300	35460
3	15200	18286600	60869000	35550
3	15400	18306400	60870700	35460
3	15600	18326400	60872400	35550
3	15800	18346400	60874100	35550
3	16000	18366300	60875800	35460
3	16200	18386100	60877600	35460
3	16400	18406100	60879500	35460
3	16600	18426000	60881400	35460
3	16800	18445900	60883200	35460
3	17000	18466000	60885100	35460
3	17200	18486000	60887000	35460
3	17400	18505900	60888900	35460
3	17600	18525800	60890700	35460
3	17800	18545600	60892600	35460
3	18000	18565500	60894400	35460
3	18200	18585300	60896300	35460
3	18400	18605200	60898200	35460
3	18600	18625600	60900100	35460
3	18800	18645500	60901900	35460
3	19000	18665100	60903800	35370
3	19200	18685200	60905600	35460
3	19400	18705100	60907500	35460
3	19600	18724900	60909400	35460
3	19800	18744900	60911200	35460
3	20000	18764800	60913100	35910
3	20200	18784800	60912000	360
3	20400	18804900	60910800	450
3	20600	18824900	60909700	360
3	20800	18844800	60908600	360
3	21000	18864700	60907400	360
3	21200	18884900	60906300	360
3	21400	18905000	60905200	360
3	21600	18924600	60904000	360
3	21800	18944600	60902900	360
3	22000	18964500	60901800	450
3	22200	18983900	60900000	540
3	22400	19003800	60898100	540
3	22600	19023800	60896300	540
3	22800	19043600	60894500	540
3	23000	19063600	60892600	540
3	23200	19083500	60890800	540
3	23400	19103200	60889000	540
3	23600	19123200	60887100	540
3	23800	19142900	60885300	540
3	24000	19163200	60883400	540
3	24200	19183100	60881600	540
3	24400	19202900	60879700	540
3	24600	19222800	60877900	540
3	24800	19242700	60876100	540
3	25000	19262800	60874200	540
3	25010	19262800	60874200	1440
3	25020	19262800	60874200	2340
3	25030	19262800	60874200	3240
3	25040	19262800	60874200	4140
3	25050	19262800	60874200	5040
3	25060	19262800	60874200	5940
3	25070	19262800	60874200	6840
3	25080	19262800	60874200	7740
3	25090	19262800	60874200	8640
3	25100	19262800	60874200	9540
3	25110	19262800	60874200	10440
3	25120	19262800	60874200	11340
3	25130	19262800	60874200	12240
3	25140	19262800	60874200	13140
3	25150	19262800	60874200	14040
3	25160	19262800	60874200	14940
9	97400	8073500	46057000	31410
9	97500	8066800	46050000	31410
9	97570	8061700	46044800	31410
9	97600	8059600	46042600	31410
9	97630	8057500	46040500	31410
9	97700	8052700	46035500	31410
9	97770	8047700	46030400	31410
9	97800	8045600	46028300	31410
9	97830	8043500	46026100	31410
9	97950	8035300	46017600	31410
9	98070	8026900	46009000	31410
9	98100	8024700	46006700	31410
9	98130	8022700	46004700	31410
9	98300	8010900	45992500	31410
9	98470	7999000	45980300	31410
9	98500	7996800	45978000	31410
9	98530	7994800	45976000	31410
9	98750	7979500	45960200	31410
9	98970	7964100	45944300	31410
9	99000	7961900	45942100	31410
9	99030	7959900	45940000	31410
9	99250	7944600	45924200	31410
9	99470	7929100	45908300	31410
9	99500	7927100	45906200	31410
9	99530	7925000	45904000	31410
9	99750	7909600	45888200	31410
9	99970	7894300	45872500	31410
9	100000	7892200	45870300	31410
9	100030	7890100	45868100	31410
9	100250	7874800	45852300	31500
9	100470	7859500	45836600	31410
9	100500	7857300	45834300	31410
9	100530	7855300	45832300	31410
9	100750	7840000	45816500	31410
9	100970	7824500	45800600	31320
9	101000	7822400	45798400	31320
9	101030	7820400	45796200	31320
9	101250	7805600	45779800	31230
9	101400	7795600	45768700	31230
9	101470	7791500	45764200	31230
9	101500	7789500	45762000	31230
9	101530	7787500	45759800	31230
9	101550	7786200	45758400	31230
9	101830	7767800	45738000	31140
9	101930	7761200	45730700	31140
9	101970	7758600	45727800	31140
9	102000	7756600	45725600	31140
9	102050	7753300	45721800	31140
9	102080	7751300	45719500	31140
9	102110	7749300	45717200	31140
9	102170	7745100	45712400	31140
9	102350	7733800	45699300	30870
9	102580	7718300	45681500	31140
9	102610	7716200	45679000	31140
9	102640	7714300	45676900	31050
9	102880	7699000	45659200	31050
9	103090	7683800	45641700	31140
9	103120	7682400	45640100	31140
9	103150	7679900	45637200	31140
9	103380	7664700	45619700	31140
9	103610	7649300	45602000	31140
9	103640	7647900	45600400	31140
9	103670	7645400	45597500	31140
9	103910	7630100	45579800	31140
9	104140	7615000	45562100	31050
9	104170	7613000	45559900	31050
9	104200	7611100	45557500	31050
9	104370	7600100	45544600	31050
9	104550	7588900	45531200	31050
9	104580	7586600	45528500	31050
9	104610	7585000	45526600	31050
9	104680	7580400	45521200	31050
9	104750	7575600	45515400	31050
9	104780	7573600	45513100	31050
9	104810	7571700	45510800	31050
9	104880	7567500	45505900	31050
9	104950	7562600	45500100	31050
9	104980	7560700	45497800	31050
9	105010	7558800	45495500	31050
9	105070	7554500	45490500	30960
9	105140	7550400	45485600	31050
9	105170	7548400	45483300	31050
9	105200	7546500	45481000	31050
9	105270	7541600	45475200	31050
9	105340	7537400	45470300	31050
9	105370	7535500	45468000	31050
9	105400	7533600	45465700	31050
9	105470	7528600	45459800	31050
9	105540	7524500	45454900	31050
9	105570	7522600	45452600	31050
9	105600	7520600	45450300	31050
9	105670	7515700	45444500	31050
9	105740	7511600	45439600	31050
9	105770	7509700	45437300	31050
9	105800	7507700	45435000	31050
9	105920	7499500	45425300	30960
9	106050	7491700	45416100	31050
9	106080	7489600	45413600	31050
9	106110	7487900	45411500	31050
9	106230	7480200	45402400	30960
9	106350	7472400	45393100	31050
9	106380	7470200	45390600	31050
9	106410	7468500	45388500	31050
9	106530	7460700	45379300	30870
9	106650	7453000	45370100	31050
9	106680	7450900	45367600	31050
9	106710	7449100	45365500	31050
9	106830	7441300	45356300	30960
9	106950	7433600	45347100	31050
9	106980	7431500	45344600	31050
9	107010	7429600	45342500	30690
9	107130	7421300	45333700	31320
9	107250	7413000	45324800	30600
9	107280	7411000	45322600	31320
9	107310	7408900	45320400	30600
9	107430	7400600	45311600	31320
9	107550	7392300	45302700	30600
9	107580	7390500	45300700	31320
9	107610	7388200	45298300	30600
9	107730	7380000	45289600	31320
9	107850	7371800	45280900	30510
9	107880	7370000	45278800	31320
9	107910	7367600	45276500	30510
9	108070	7356900	45264600	31140
9	108230	7346400	45252600	31140
9	108260	7344700	45250400	31140
9	108290	7342500	45248000	31140
9	108450	7332100	45236000	31140
9	108610	7321700	45224000	31050
9	108640	7319800	45221600	31140
9	108670	7317700	45219500	31140
9	108830	7307400	45207500	31140
9	108980	7297100	45195600	30420
9	109010	7295500	45193700	31140
9	109040	7293100	45191100	30420
9	109200	7282500	45178900	31050
9	109360	7271900	45166700	31050
9	109390	7270500	45164900	31140
9	109420	7268000	45162200	31140
9	109580	7257500	45150100	31050
9	109740	7247100	45138100	31140
9	109770	7245600	45136200	31140
9	109800	7243200	45133600	31140
9	109960	7232900	45121700	31050
9	110120	7222600	45109900	31140
9	110150	7220600	45107500	31140
9	110180	7218700	45105300	31050
9	110340	7208300	45093300	31140
9	110500	7197800	45081300	31140
9	110530	7195700	45078700	31140
9	110560	7193900	45076800	31140
9	110720	7183400	45064700	31050
9	110880	7172900	45052600	31050
9	110910	7170700	45050000	31140
9	110940	7169000	45048000	31140
9	111090	7158600	45036100	31050
9	111250	7148200	45024100	31140
9	111280	7146400	45022000	31140
9	111310	7144200	45019500	31140
9	111470	7133700	45007400	31140
9	111630	7123100	44995200	31050
9	111660	7121500	44993300	31140
9	111690	7119200	44990700	31140
9	111760	7114600	44985400	31050
9	111830	7110300	44980400	31140
9	111860	7108300	44978200	31140
9	111890	7106400	44975900	31140
9	111960	7101600	44970400	31050
9	112030	7097300	44965200	30780
9	112060	7095400	44962800	30780
9	112090	7093600	44960500	30780
9	112210	7086400	44951300	30780
9	112320	7079400	44942300	30780
9	112350	7077500	44939900	30780
9	112380	7075700	44937600	30780
9	112440	7071800	44932600	30780
9	112510	7067700	44927300	30780
9	112540	7065800	44925000	30780
9	112570	7064000	44922600	30780
9	112630	7060400	44918000	30780
9	112690	7056600	44913100	30780
9	112720	7054700	44910700	30780
9	112750	7052900	44908400	30780
9	112820	7048800	44903200	30780
9	112880	7044800	44898100	30780
9	112910	7043000	44895700	30780
9	112940	7041100	44893400	30780
9	113010	7037100	44888200	30780
9	113070	7033100	44883100	30780
9	113100	7031300	44880700	30780
9	113130	7029400	44878400	30780
9	113190	7025500	44873400	30870
9	113250	7022000	44868900	30780
9	113280	7020200	44866500	30780
9	113310	7018300	44864200	30780
9	113380	7014300	44859000	30780
9	113440	7010300	44853900	30780
9	113470	7008400	44851500	30780
9	113500	7006600	44849200	30780
9	113560	7002700	44844300	30780
9	113630	6998600	44838900	30780
9	113660	6996700	44836500	30780
9	113690	6994900	44834200	30780
9	113750	6991200	44829500	30780
9	113810	6987400	44824700	30780
9	113840	6985600	44822300	30780
9	113870	6983700	44820000	30780
9	113940	6979400	44814400	30780
9	114000	6975700	44809700	30330
9	114030	6974100	44807200	30330
9	114060	6972400	44804700	30330
9	114120	6968800	44799300	30330
9	114190	6965200	44793900	30330
9	114220	6963500	44791400	30330
9	114250	6961800	44788900	30330
9	114310	6958400	44783800	30420
9	114380	6954600	44778000	30330
9	114410	6952900	44775500	30330
9	114440	6951200	44773000	30330
9	114500	6947900	44768000	30330
9	114570	6944000	44762200	30330
9	114600	6942300	44759700	30330
9	114630	6940700	44757200	30330
9	114690	6937400	44752300	30420
9	114750	6934000	44747200	30330
9	114780	6932300	44744700	30330
9	114810	6930700	44742200	30330
9	114880	6926800	44736400	30330
9	114950	6922900	44730600	30330
9	114980	6921200	44728100	30330
9	115010	6919600	44725500	30330
9	115100	6915100	44717700	29970
9	115200	6910200	44709000	29970
9	115230	6908700	44706400	29970
9	115260	6907200	44703800	29970
9	115350	6902800	44696000	29970
9	115450	6897800	44687200	29970
9	115480	6896300	44684600	29970
9	115510	6894800	44682000	29970
9	115600	6890100	44673800	30060
9	115700	6885400	44665500	29970
9	115730	6883900	44662800	29970
9	115760	6882400	44660200	29970
9	115860	6877600	44651800	29970
9	115960	6872500	44642800	29970
9	115990	6871000	44640200	29970
9	116020	6869400	44637700	29970
9	116110	6864200	44630300	30420
9	116210	6858500	44622100	30510
9	116240	6856800	44619600	30510
9	116270	6855100	44617100	30510
9	116360	6849800	44609400	30510
9	116460	6844300	44601500	30510
9	116490	6842600	44599000	30510
9	116520	6840900	44596500	30510
9	116620	6835200	44588400	30420
9	116710	6830100	44580900	30510
9	116740	6828400	44578400	30510
9	116770	6826600	44576000	30510
9	116870	6820900	44567600	30420
9	117000	6813500	44557000	30420
9	117250	6799400	44536400	30420
9	117500	6785300	44515800	30420
9	117750	6771200	44495200	30420
9	118000	6756700	44474000	30420
9	118250	6742000	44453800	30600
9	118500	6727300	44433700	30600
12	2800	6122000	42745200	4050
12	3000	6106900	42758300	4050
12	3200	6091700	42771300	4050
12	3250	6087900	42774600	3060
12	3300	6083200	42776400	1980
12	3500	6064600	42783200	1980
12	3750	6041100	42791800	1980
12	4000	6017600	42800400	1980
12	4250	5994100	42809100	1980
12	4500	5970400	42817800	2070
12	4750	5947100	42826300	1980
12	5000	5923700	42834900	1980
12	5250	5900200	42843500	1980
12	5450	5881400	42850400	1980
12	5500	5876700	42852200	1170
12	5550	5871600	42852500	360
12	5750	5851700	42853900	360
12	6000	5826700	42855500	360
12	6250	5801700	42857200	360
12	6500	5776800	42858900	360
12	6750	5751800	42858500	35910
12	7000	5726500	42858000	35910
12	7250	5701800	42857500	35910
12	7500	5676700	42857100	35460
12	7750	5652200	42851900	34830
12	8000	5627800	42846800	34830
12	8250	5603300	42841600	34830
12	8500	5578800	42836500	34830
12	8750	5554200	42831300	34830
12	9000	5529800	42826200	34290
12	9250	5506700	42816500	33750
12	9500	5483700	42806900	33750
12	9750	5460600	42797200	33840
12	10000	5437500	42787600	33750
12	10250	5414400	42777900	33750
12	10500	5391300	42768300	33750
12	10750	5368200	42758600	33750
12	11000	5345100	42749000	34830
12	11250	5320100	42748200	35820
12	11500	5295100	42747500	35820
12	11750	5270100	42746700	35820
12	12000	5245100	42745900	35100
12	12250	5221000	42739100	34380
12	12500	5196900	42732300	34380
12	12750	5172900	42725600	34380
12	13000	5148700	42718700	34290
12	13250	5127300	42704000	34110
12	13500	5105900	42689300	34110
12	13750	5081500	42683400	34110
12	14000	5057600	42677700	33840
12	14250	5033400	42671900	33480
12	14500	5008600	42665900	33480
12	14750	4985900	42655300	33480
12	15000	4968800	42647400	33570
12	15010	4963500	42644900	32400
12	15020	4959500	42640600	31230
12	15250	4946500	42626200	31230
12	15500	4929700	42607600	30960
12	15750	4914000	42587400	30150
12	16000	4905100	42569700	29393
12	16010	4902900	42565400	29700
12	16020	4901500	42555200	28890
12	16250	4899500	42540900	28350
12	16500	4900500	42517000	27270
12	16750	4901600	42492300	26910
12	17000	4902300	42476500	26640
12	17010	4902600	42469800	25650
12	17020	4904200	42463200	24750
12	17250	4908000	42447000	24390
12	17500	4913900	42422100	24390
12	17750	4924700	42399600	24480
12	18000	4933000	42382200	24480
12	18010	4935500	42377000	23580
12	18020	4939400	42372700	22770
12	18250	4952300	42358400	22770
12	18500	4969100	42339900	22770
12	18750	4985900	42321400	22770
12	19000	5002700	42302800	24390
12	19001	5002700	42302700	21960
12	19010	5002700	42302700	20070
12	19020	5002700	42302700	18270
12	19250	5007300	42278100	26010
12	19251	5027600	42305100	17460
12	19500	5011700	42253700	27540
12	19501	5052600	42307500	17460
12	19750	5002300	42230500	29250
12	19751	5077500	42309900	17460
12	20000	4992700	42207400	29250
12	20001	5102400	42312300	17460
12	20200	4985100	42189000	29250
12	20250	5127300	42314600	17460
12	20400	4977500	42170500	29250
12	20600	4969900	42152000	29250
12	20800	4962300	42133500	29250
12	21000	4954700	42115000	29160
12	21200	4947100	42096500	29250
12	21400	4938000	42078800	30150
12	21600	4926600	42062300	30870
12	21800	4913200	42047500	31590
12	22000	4898000	42034500	32310
12	22200	4881300	42023600	33120
12	22400	4863300	42014900	33660
12	22600	4845000	42006800	33660
12	22800	4826700	41998700	33570
12	23000	4808400	41990600	33570
12	23200	4790200	41982500	33660
12	23400	4772300	41973700	32940
12	23600	4755900	41962300	32040
12	23800	4741500	41948300	31140
12	24000	4729600	41932300	30240
12	24200	4720400	41914600	29250
12	24400	4714200	41895600	28350
12	24600	4710800	41875900	27810
12	24800	4708100	41856100	27810
12	24950	4706000	41841200	27810
12	25100	4704000	41826400	27810
12	25250	4702000	41811500	27810
10	0	6281900	44441100	2250
10	130	6270800	44445900	2250
10	250	6260300	44450400	2250
10	380	6249800	44454800	2250
10	500	6239200	44459300	2250
10	680	6227700	44464200	2250
10	750	6216200	44469100	2250
10	880	6208900	44471800	1620
10	1000	6202300	44473500	900
10	1200	6192200	44473900	35820
10	1400	6182200	44472600	34740
10	1600	6172600	44469500	33660
10	1800	6158500	44462200	33030
10	2000	6145100	44453700	32580
10	2200	6132400	44444200	32130
10	2400	6120400	44433800	31680
10	2600	6109300	44422500	31230
10	2800	6099100	44410300	30780
10	3000	6089900	44397400	30330
10	3200	6081600	44383900	29880
10	3400	6074500	44369700	29430
10	3600	6068400	44355000	28980
10	3800	6063500	44339900	28620
10	4000	6059800	44324500	28170
10	4200	6057300	44308900	27720
10	4400	6056000	44293000	27270
10	4600	6055900	44277200	26820
10	4800	6057100	44261400	26370
10	5000	6059400	44245700	25920
10	5200	6063000	44230200	25470
10	5400	6067700	44215100	25020
10	5600	6074700	44196300	25020
10	5800	6081100	44177400	25290
10	6000	6086500	44158100	25560
10	6200	6091000	44138700	25830
10	6400	6094700	44119000	26100
10	6410	6079600	44122300	30510
10	6600	6097400	44099200	26370
10	6610	6068100	44105900	30510
10	6800	6099300	44079300	26640
10	6810	6056600	44089500	30510
10	7000	6100200	44059300	26910
10	7010	6045100	44073100	30510
10	7200	6100200	44039300	27090
10	7210	6033600	44056800	30510
10	7400	6099200	44019300	27360
10	7410	6022100	44040400	30510
10	7600	6097400	43999400	27630
10	7610	6010700	44024000	30510
10	7800	6094600	43979600	27900
10	7810	5999200	44007600	30510
10	8000	6091000	43959900	28170
10	8010	5987700	43991300	30510
10	8200	6086400	43940500	28440
10	8210	5976200	43974900	30510
10	8400	6081000	43921200	28710
10	8410	5964700	43958500	30510
10	8600	6074600	43902200	28980
10	8610	5953300	43942100	30510
10	8800	6067400	43883600	29250
10	8810	5941800	43925800	30510
10	8950	6061600	43869800	29250
10	9000	6059700	43865100	29250
10	9010	5930300	43909400	30510
10	9100	6056300	43856000	28530
10	9200	6054600	43846200	27360
10	9210	5918800	43893000	30510
10	9300	6055000	43836200	26280
10	9400	6057300	43826500	25110
10	9410	5907300	43876600	30510
10	9500	6061500	43817400	23940
10	9600	6067500	43809400	22770
10	9610	5895800	43860300	30510
10	9700	6074800	43802700	21600
10	9760	5886600	43847100	29790
10	9800	6083400	43797600	20520
10	9890	5881100	43834900	28800
10	9900	6092800	43794300	19350
10	10000	6102700	43792900	18180
10	10020	5878600	43822000	27810
10	10100	6112100	43796300	17100
10	10150	5877700	43808200	26820
10	10200	6121500	43799700	16020
10	10280	5879100	43795800	25830
10	10400	6140300	43806500	16020
10	10410	5882700	43782800	24840
10	10540	5888400	43771200	23850
10	10600	6159100	43813300	16020
10	10670	5896100	43760500	22860
10	10800	6178000	43820000	16020
10	10810	5906800	43751600	21960
10	10930	5917200	43744700	20970
10	11000	6196800	43826800	16020
10	11060	5929500	43739200	19980
10	11190	5942100	43736200	18990
10	11200	6215600	43833600	16020
10	11320	5955000	43739200	18000
10	11400	6234400	43840400	16020
10	11430	5965200	43742600	17010
10	11470	6234400	43840400	21960
10	11500	5971000	43745500	16020
10	11600	6245200	43831400	21960
10	11700	5989800	43752300	16020
10	11800	6260600	43818600	21960
10	11900	6008600	43759100	16020
10	12000	6276000	43805900	21960
10	12100	6027400	43765900	16020
10	12200	6291300	43793100	21960
10	12300	6046200	43772600	16020
10	12400	6306700	43780300	21960
10	12500	6065100	43779400	16020
10	12600	6322100	43767500	21960
10	12700	6083900	43786200	16020
10	12800	6337500	43754700	21960
10	12900	6102700	43793000	16020
10	13000	6352900	43741900	21960
10	13100	6121500	43799700	16020
10	13200	6368300	43729100	21960
10	13300	6140300	43806500	16020
10	13400	6383700	43716400	26550
10	13500	6159200	43813300	16020
10	13700	6178000	43820000	16020
10	13900	6196800	43826800	16020
10	14100	6215600	43833600	16020
15	0	3801300	40252500	270
15	800	3721700	40253700	34470
15	200	3781300	40253600	270
15	400	3761300	40254700	270
15	600	3741400	40255800	270
15	700	3731400	40256300	35370
15	1000	3702400	40248400	34470
15	1200	3683200	40243100	34470
15	1400	3663900	40237800	34470
15	1600	3644600	40232600	34470
15	1800	3625300	40227300	34470
15	2000	3606000	40222000	34470
15	2200	3586700	40216700	34470
15	2400	3567500	40211400	34470
15	2600	3548100	40206100	34470
15	2800	3528800	40200900	34560
15	3000	3509500	40195600	34470
15	3200	3490300	40190300	34470
15	3400	3471000	40185000	34470
15	3600	3451700	40179700	34470
15	3800	3432000	40174400	34470
15	4000	3413100	40169200	34470
15	4200	3393900	40163900	34560
15	4400	3374500	40158600	34470
15	4600	3355200	40153300	34470
15	4800	3335900	40148100	34470
15	5000	3316600	40142800	34470
15	5200	3297300	40137500	34470
7	0	11019800	55201000	28890
7	100	11016500	55191500	28890
7	200	11013300	55182000	28890
7	300	11010000	55172500	28890
7	400	11006800	55163000	28890
7	500	11003500	55153500	28890
7	600	11000300	55144000	28890
7	700	10997100	55134600	28890
7	760	10995100	55128900	28620
7	780	10994500	55127000	28620
7	800	10993800	55125100	28620
7	900	10990700	55115900	28890
7	1000	10987300	55106100	29700
7	1020	10986900	55104100	29700
7	1040	10986500	55102200	29700
7	1100	10984400	55092100	28170
7	1240	10982400	55082600	30510
7	1260	10981900	55080600	30510
7	1280	10981500	55078700	30510
7	1300	10980300	55073000	28170
7	1390	10979300	55067900	27720
7	1410	10978900	55066000	27720
7	1430	10978400	55064000	27720
7	1500	10976900	55056500	28170
7	1580	10975300	55049300	27630
7	1600	10974900	55047400	27630
7	1620	10974500	55045400	27630
7	1700	10972800	55037400	28170
7	1780	10971200	55029800	27540
7	1800	10970800	55027800	27540
7	1820	10970400	55025900	27540
7	1900	10968700	55017700	28170
7	1980	10967100	55010200	27450
7	2000	10966700	55008300	27450
7	2020	10966600	55006300	27450
7	2100	10966300	54997700	27180
7	2180	10966000	54990200	27270
7	2200	10966000	54988200	27270
7	2220	10965900	54986200	27270
7	2300	10965600	54977800	27180
7	2370	10965300	54971200	27180
7	2390	10965300	54969200	27180
7	2410	10965200	54967200	27180
7	2490	10964900	54958300	27180
7	2570	10964600	54951100	27090
7	2590	10964600	54949100	27090
7	2610	10964500	54947100	27090
7	2690	10964200	54938800	27180
7	2770	10963900	54931000	27000
7	2790	10963800	54929100	27000
7	2810	10963700	54927000	27000
7	2890	10963500	54918900	27180
7	2970	10963200	54911000	27000
7	2990	10963100	54909000	27000
7	3010	10963000	54907000	27000
7	3080	10962700	54898800	27180
7	3170	10962500	54891000	27000
7	3190	10962400	54888900	27000
7	3210	10962300	54886900	27000
7	3280	10962100	54878700	27180
7	3370	10961700	54870900	27000
7	3390	10961700	54868900	27000
7	3410	10961600	54866900	27000
7	3480	10961400	54858800	27180
7	3560	10961100	54851900	27180
7	3580	10961000	54849800	27180
7	3600	10960900	54847800	27180
7	3690	10960600	54838600	27180
7	3770	10960300	54830800	27180
7	3790	10960200	54828800	27180
7	3810	10960200	54826800	27180
7	3900	10959900	54818900	27270
7	3970	10959600	54810700	27180
7	3990	10959500	54808700	27180
7	4010	10959400	54806700	27180
7	4090	10959200	54798500	27180
7	4170	10958900	54790700	27090
7	4190	10958800	54788700	27090
7	4210	10958700	54786700	27090
7	4290	10958500	54778200	27180
7	4370	10958100	54770600	27180
7	4390	10958100	54768600	27180
7	4410	10958000	54766600	27180
7	4490	10957700	54758200	27180
7	4570	10957400	54750600	27180
7	4590	10957300	54748600	27180
7	4610	10957300	54746600	27180
7	4690	10957000	54738200	27180
7	4770	10956700	54730500	27450
7	4790	10956600	54728500	27450
7	4810	10956600	54726500	27450
7	4890	10956300	54718300	27180
7	4970	10956000	54710500	27450
7	4990	10955900	54708500	27450
7	5010	10955800	54706500	27450
7	5080	10955000	54698900	27630
7	5160	10954200	54691600	27450
7	5180	10954000	54689600	27450
7	5200	10953800	54687600	27450
7	5280	10952800	54678800	27630
7	5360	10952100	54671600	27630
7	5380	10951900	54669700	27630
7	5400	10951700	54667700	27630
7	5480	10950700	54658900	27630
7	5560	10950000	54651700	27630
7	5580	10949800	54649700	27630
7	5600	10949600	54647800	27630
7	5680	10948600	54638900	27630
7	5760	10947900	54631800	27630
7	5780	10947700	54629800	27630
7	5800	10947500	54627800	27630
7	5880	10946500	54619100	27630
7	5960	10945800	54611900	27630
7	5980	10945600	54609900	27630
7	6000	10945400	54607900	27630
7	6080	10944400	54599300	27630
7	6160	10943700	54592000	27540
7	6180	10943500	54590000	27540
7	6200	10943300	54588000	27540
7	6280	10942300	54579400	27630
7	6360	10941600	54572100	27630
7	6380	10941400	54570100	27630
7	6400	10941200	54568100	27630
7	6480	10940200	54559500	27540
7	6560	10939500	54552200	27630
7	6580	10939300	54550200	27630
7	6600	10939100	54548200	27630
7	6680	10938000	54539600	27630
7	6760	10937400	54532300	27540
7	6780	10937200	54530300	27540
7	6800	10937000	54528300	27540
7	6890	10935900	54519500	27630
7	6970	10935200	54511400	27630
7	6990	10935000	54509400	27630
7	7010	10934700	54507400	27630
7	7080	10933400	54500500	27990
7	7160	10932000	54492700	27810
7	7180	10931600	54490700	27810
7	7200	10931300	54488700	27810
7	7280	10929700	54480900	28080
7	7360	10928400	54473000	27900
7	7380	10928100	54471100	27900
7	7400	10927700	54469100	27900
7	7480	10926100	54460900	27990
7	7560	10924900	54453400	27990
7	7580	10924500	54451400	27990
7	7600	10924200	54449400	27990
7	7680	10922600	54441200	27990
7	7760	10921300	54433700	27990
7	7780	10920900	54431800	27990
7	7800	10920600	54429800	27990
7	7890	10919000	54421300	27990
7	7960	10917700	54414100	27990
7	7980	10917400	54412100	27990
7	8000	10917000	54410100	27990
7	8080	10915600	54402300	27990
7	8160	10914200	54394400	27450
7	8180	10913800	54392500	27450
7	8200	10913500	54390500	27450
7	8270	10912100	54383200	28080
7	8350	10910800	54375800	27450
7	8370	10910400	54373800	27450
7	8390	10910100	54371800	27450
7	8480	10908400	54362900	27990
7	8560	10907000	54355100	27810
7	8580	10906700	54353200	27810
7	8600	10906300	54351200	27810
7	8690	10904700	54342400	27990
