X	Graphic Profile 1
814.949	16.161
815.949	16.153
816.949	16.145
817.949	16.137
818.949	16.129
819.949	16.121
820.949	16.113
821.949	16.105
822.949	16.097
823.949	16.090
824.948	16.082
825.948	16.074
826.948	16.067
827.948	16.059
828.948	16.052
829.948	16.044
830.948	16.036
831.948	16.029
832.948	16.022
833.948	16.014
834.948	16.007
835.948	15.999
836.948	15.992
837.948	15.985
838.948	15.978
839.948	15.970
840.947	15.963
841.947	15.956
842.947	15.949
843.947	15.942
844.947	15.935
845.947	15.928
846.947	15.921
847.947	15.914
848.947	15.911
849.947	15.908
850.947	15.905
851.947	15.903
852.947	15.900
853.947	15.897
854.947	15.895
855.947	15.892
856.946	15.889
857.946	15.887
858.946	15.884
859.946	15.882
860.946	15.879
861.946	15.877
862.946	15.874
863.946	15.872
864.946	15.870
865.946	15.867
866.946	15.865
867.946	15.863
868.946	15.861
869.946	15.859
870.946	15.857
871.946	15.854
872.945	15.852
873.945	15.850
874.945	15.848
875.945	15.846
876.945	15.845
877.945	15.843
878.945	15.841
879.945	15.839
880.945	15.837
881.945	15.835
882.945	15.834
883.945	15.832
884.945	15.830
885.945	15.829
886.945	15.827
887.945	15.826
888.944	15.824
889.944	15.824
890.944	15.825
891.944	15.827
892.944	15.828
893.944	15.830
894.944	15.831
895.944	15.832
896.944	15.834
897.944	15.835
898.944	15.837
899.944	15.838
900.944	15.840
901.944	15.842
902.944	15.843
903.944	15.845
904.943	15.846
905.943	15.848
906.943	15.850
907.943	15.852
908.943	15.853
909.943	15.855
910.943	15.857
911.943	15.859
912.943	15.861
913.943	15.863
914.943	15.864
915.943	15.866
916.943	15.868
917.943	15.870
918.943	15.872
919.943	15.874
920.942	15.876
921.942	15.879
922.942	15.881
923.942	15.883
924.942	15.885
925.942	15.887
926.942	15.889
927.942	15.892
928.942	15.894
929.942	15.896
930.942	15.899
931.942	15.901
932.942	15.903
933.942	15.906
934.942	15.908
935.942	15.911
936.941	15.913
937.941	15.916
938.941	15.918
939.941	15.921
940.941	15.923
941.941	15.926
942.941	15.928
943.941	15.931
944.941	15.934
945.941	15.936
946.941	15.939
947.941	15.941
948.941	15.942
949.941	15.944
950.941	15.945
951.941	15.947
952.940	15.948
953.940	15.950
954.940	15.951
955.940	15.953
956.940	15.954
957.940	15.956
958.940	15.958
959.940	15.959
960.940	15.961
961.940	15.963
962.940	15.965
963.940	15.966
964.940	15.968
965.940	15.970
966.940	15.972
967.940	15.974
968.939	15.976
969.939	15.978
970.939	15.980
971.939	15.982
972.939	15.984
973.939	15.986
974.939	15.988
975.939	15.990
976.939	15.992
977.939	15.995
978.939	15.997
979.939	15.999
980.939	16.001
981.939	16.004
982.939	16.006
983.939	16.008
984.938	16.011
985.938	16.013
986.938	16.016
987.938	16.018
988.938	16.021
989.938	16.023
990.938	16.026
991.938	16.028
992.938	16.031
993.938	16.034
994.938	16.036
995.938	16.039
996.938	16.042
997.938	16.045
998.938	16.047
999.938	16.050
1000.937	16.053
1001.937	16.056
1002.937	16.059
1003.937	16.062
1004.937	16.065
1005.937	16.068
1006.937	16.071
1007.937	16.074
1008.937	16.077
1009.937	16.080
1010.937	16.083
1011.937	16.087
1012.937	16.090
1013.937	16.093
1014.937	16.096
1015.937	16.100
1016.936	16.103
1017.936	16.106
1018.936	16.110
1019.936	16.113
1020.936	16.116
1021.936	16.120
1022.936	16.123
1023.936	16.127
1024.936	16.130
1025.936	16.134
1026.936	16.138
1027.936	16.141
1028.936	16.145
1029.936	16.149
1030.936	16.152
1031.936	16.156
1032.935	16.160
1033.935	16.164
1034.935	16.168
1035.935	16.171
1036.935	16.175
1037.935	16.179
1038.935	16.183
1039.935	16.187
1040.935	16.191
1041.935	16.195
1042.935	16.199
1043.935	16.203
1044.935	16.208
1045.935	16.212
1046.935	16.215
1047.935	16.216
1048.934	16.218
1049.934	16.219
1050.934	16.220
1051.934	16.222
1052.934	16.223
1053.934	16.225
1054.934	16.226
1055.934	16.228
1056.934	16.229
1057.934	16.230
1058.934	16.232
1059.934	16.233
1060.934	16.235
1061.934	16.236
1062.934	16.238
1063.934	16.239
1064.933	16.240
1065.933	16.242
1066.933	16.243
1067.933	16.245
1068.933	16.246
1069.933	16.248
1070.933	16.249
1071.933	16.250
1072.933	16.252
1073.933	16.253
1074.933	16.255
1075.933	16.256
1076.933	16.258
1077.933	16.259
1078.933	16.260
1079.933	16.262
1080.932	16.263
1081.932	16.265
1082.932	16.266
1083.932	16.267
1084.932	16.269
1085.932	16.270
1086.932	16.272
1087.932	16.273
1088.932	16.275
1089.932	16.276
1090.932	16.278
1091.932	16.279
1092.932	16.280
1093.932	16.282
1094.932	16.283
1095.932	16.285
1096.931	16.286
1097.931	16.287
1098.931	16.289
1099.931	16.290
1100.931	16.292
1101.931	16.293
1102.931	16.295
1103.931	16.296
1104.931	16.297
1105.931	16.299
1106.931	16.300
1107.931	16.302
1108.931	16.303
1109.931	16.305
1110.931	16.306
1111.931	16.307
1112.930	16.309
1113.930	16.310
1114.930	16.312
1115.930	16.313
1116.930	16.315
1117.930	16.316
1118.930	16.317
1119.930	16.319
1120.930	16.320
1121.930	16.322
1122.930	16.323
1123.930	16.325
1124.930	16.326
1125.930	16.327
1126.930	16.329
1127.930	16.330
1128.929	16.330
1129.929	16.330
1130.929	16.330
1131.929	16.330
1132.929	16.330
1133.929	16.330
1134.929	16.330
1135.929	16.330
1136.929	16.330
1137.929	16.330
1138.929	16.330
1139.929	16.330
1140.929	16.330
1141.929	16.330
1142.929	16.331
1143.929	16.331
1144.928	16.331
1145.928	16.331
1146.928	16.333
1147.928	16.335
1148.928	16.337
1149.928	16.339
1150.928	16.340
1151.928	16.342
1152.928	16.344
1153.928	16.346
1154.928	16.347
1155.928	16.349
1156.928	16.351
1157.928	16.353
1158.928	16.354
1159.928	16.356
1160.927	16.358
1161.927	16.359
1162.927	16.361
1163.927	16.362
1164.927	16.364
1165.927	16.365
1166.927	16.367
1167.927	16.368
1168.927	16.370
1169.927	16.371
1170.927	16.373
1171.927	16.374
1172.927	16.376
1173.927	16.377
1174.927	16.379
1175.927	16.380
1176.926	16.381
1177.926	16.383
1178.926	16.384
1179.926	16.385
1180.926	16.387
1181.926	16.388
1182.926	16.389
1183.926	16.390
1184.926	16.391
1185.926	16.393
1186.926	16.394
1187.926	16.395
1188.926	16.396
1189.926	16.397
1190.926	16.398
1191.926	16.399
1192.925	16.401
1193.925	16.402
1194.925	16.403
1195.925	16.404
1196.925	16.405
1197.925	16.406
1198.925	16.407
1199.925	16.408
1200.925	16.408
1201.925	16.409
1202.925	16.410
1203.925	16.411
1204.925	16.412
1205.925	16.413
1206.925	16.414
1207.925	16.414
1208.924	16.415
1209.924	16.416
1210.924	16.417
1211.924	16.417
1212.924	16.418
1213.924	16.419
1214.924	16.420
1215.924	16.420
1216.924	16.421
1217.924	16.421
1218.924	16.422
1219.924	16.423
1220.924	16.423
1221.924	16.424
1222.924	16.424
1223.924	16.425
1224.923	16.425
1225.923	16.426
1226.923	16.426
1227.923	16.427
1228.923	16.427
1229.923	16.428
1230.923	16.428
1231.923	16.428
1232.923	16.429
1233.923	16.429
1234.923	16.429
1235.923	16.430
1236.923	16.430
1237.923	16.430
1238.923	16.431
1239.923	16.431
1240.922	16.431
1241.922	16.431
1242.922	16.431
1243.922	16.432
1244.922	16.432
1245.922	16.434
1246.922	16.436
1247.922	16.438
1248.922	16.440
1249.922	16.443
1250.922	16.445
1251.922	16.448
1252.922	16.450
1253.922	16.453
1254.922	16.455
1255.922	16.458
1256.921	16.461
1257.921	16.463
1258.921	16.466
1259.921	16.469
1260.921	16.472
1261.921	16.475
1262.921	16.478
1263.921	16.481
1264.921	16.484
1265.921	16.487
1266.921	16.491
1267.921	16.494
1268.921	16.497
1269.921	16.501
1270.921	16.504
1271.921	16.507
1272.920	16.511
1273.920	16.515
1274.920	16.518
1275.920	16.522
1276.920	16.526
1277.920	16.529
1278.920	16.533
1279.920	16.537
1280.920	16.541
1281.920	16.545
1282.920	16.549
1283.920	16.553
1284.920	16.557
1285.920	16.561
1286.920	16.566
1287.920	16.570
1288.919	16.574
1289.919	16.579
1290.919	16.583
1291.919	16.588
1292.919	16.592
1293.919	16.597
1294.919	16.601
1295.919	16.606
1296.919	16.611
1297.919	16.616
1298.919	16.620
