M,Z
1305,-12.642
1306,-12.647
1307,-12.654
1308,-12.621
1309,-12.555
1310,-12.488
1311,-12.422
1312,-12.371
1313,-12.367
1314,-12.363
1315,-12.36
1316,-12.359
1317,-12.361
1318,-12.368
1319,-12.468
1320,-12.661
1321,-12.658
1322,-12.591
1323,-12.517
1324,-12.442
1325,-12.367
1326,-12.293
1327,-12.218
1328,-12.146
1329,-12.087
1330,-12.037
1331,-11.988
1332,-11.938
1333,-11.929
1334,-11.945
1335,-11.961
1336,-11.978
1337,-11.973
1338,-11.984
1339,-11.996
1340,-11.996
1341,-11.977
1342,-11.939
1343,-11.899
1344,-11.825
1345,-11.716
1346,-11.708
1347,-11.665
1348,-11.734
1349,-11.726
1350,-11.738
1351,-11.647
1352,-11.422
1353,-11.258
1354,-11.315
1355,-11.437
1356,-11.49
1357,-11.407
1358,-11.392
1359,-11.367
1360,-11.216
1361,-11.108
1362,-11.105
1363,-11.059
1364,-10.729
1365,-10.252
1366,-10.243
1367,-10.187
1368,-10.189
1369,-10.224
1370,-10.257
1371,-10.186
1372,-10.17
1373,-10.433
1374,-10.661
1375,-10.824
1376,-10.899
1377,-10.9
1378,-10.907
1379,-10.668
1380,-10.171
1381,-10.058
1382,-10.085
1383,-10.124
1384,-10.273
1385,-9.902
1386,-9.75
1387,-9.842
1388,-9.687
1389,-9.534
1390,-9.404
1391,-9.702
1392,-9.811
1393,-9.785
1394,-9.966
1395,-10.331
1396,-10.577
1397,-10.458
1398,-10.321
1399,-10.305
1400,-10.329
1401,-10.318
1402,-10.323
1403,-10.374
1404,-10.477
1405,-10.672
1406,-10.335
1407,-10.457
1408,-10.433
1409,-10.414
1410,-10.448
1411,-10.472
1412,-10.458
1413,-10.444
1414,-10.437
1415,-10.298
1416,-10.317
1417,-10.371
1418,-10.359
1419,-10.323
1420,-10.198
1421,-10.246
1422,-9.968
1423,-9.601
1424,-9.325
1425,-9.28
1426,-9.355
1427,-9.352
1428,-9.4
1429,-9.437
1430,-9.48
1431,-9.253
1432,-8.962
1433,-8.874
1434,-8.948
1435,-9.072
1436,-9.109
1437,-9.206
1438,-9.02
1439,-9.124
1440,-9.198
1441,-9.136
1442,-9.122
1443,-9.251
1444,-9.288
1445,-9.45
1446,-9.466
1447,-9.395
1448,-9.463
1449,-9.504
1450,-9.386
1451,-9.169
1452,-9.052
1453,-9.215
1454,-9.254
1455,-9.098
1456,-9.414
1457,-9.293
1458,-9.228
1459,-9.421
1460,-9.304
1461,-9.417
1462,-9.393
1463,-9.392
1464,-9.476
1465,-9.489
1466,-9.457
1467,-9.386
1468,-9.287
1469,-9.183
1470,-9.028
1471,-8.971
1472,-9.194
1473,-9.055
1474,-9.07
1475,-8.867
1476,-8.831
1477,-8.901
1478,-8.569
1479,-8.636
1480,-9.047
1481,-8.926
1482,-8.989
1483,-8.831
1484,-8.835
1485,-8.915
1486,-8.867
1487,-8.737
1488,-8.672
1489,-8.532
1490,-8.522
1491,-8.543
1492,-8.756
1493,-8.389
1494,-8.475
1495,-8.211
1496,-8.409
1497,-8.616
1498,-8.435
1499,-8.36
1500,-8.067
1501,-8.117
1502,-7.916
1503,-8.015
1504,-8.342
1505,-8.264
1506,-8.13
1507,-7.847
1508,-7.64
1509,-7.364
1510,-7.343
1511,-7.083
1512,-7.076
1513,-7.18
1514,-6.935
1515,-6.678
1516,-6.363
1517,-6.269
1518,-6.261
1519,-6.328
1520,-6.548
1521,-6.513
1522,-6.393
1523,-6.379
1524,-6.363
1525,-6.349
1526,-6.71
1527,-6.968
1528,-6.971
1529,-6.934
1530,-6.818
1531,-6.936
1532,-7.532
1533,-7.485
1534,-7.498
1535,-7.541
1536,-7.515
1537,-7.504
1538,-7.506
1539,-7.534
1540,-7.5
1541,-7.499
1542,-7.492
1543,-7.489
1544,-7.567
1545,-7.455
1546,-7.386
